序号,内容
315,不是死鱼眯眯眼
316,这几个人眼睛突出一个死字
317,现实中哪儿有这么多眯眯眼
318,找事都都是什么剑叼子不用说了吧
319,雄狮少年给我火
320,刚在电影院看完真的绝
321,小西几太可爱了
322,丑和眯眯眼宽眼距有必然联系
323,做成正常眼睛就不行
324,封面就离谱
325,哈哈哈哈哈哈哈
326,原来这算丑吗
327,说所有人都是小眼睛的怕不是连预告片都没看完吧
328,这句话才是根本
329,哪吒至今都有人骂造型太丑
330,哈哈哈哈还有那个老爷爷很正的山东话
331,哈哈哈哈哈
332,评论有人说配乐难听
333,真想揍死他
334,男主挺帅的
335,很少年感
336,全是眯眯眼
337,有一说一
338,为什么全是眯眯眼
339,好像很好看
340,模型人听着感觉电脑爆炸了
341,好痛
342,荔湾
343,我哭了快十年没回去了
344,真的好看兄弟们
345,本人很喜欢方言
346,各个方言都喜欢
347,只要给字幕就行
348,哈哈哈吧
349,确实
350,我在电影院后半段眼泪就没停过
351,为什么一下子扯到二次元
352,无语
353,对对对回形针还军工品质呢
354,为什么非得是美就是全部美
355,丑就是全部丑
356,你说他们狭隘
357,你也好不到哪里去
358,吴京推荐了
359,哦莫这街景
360,好喜欢
361,这周一定去看
362,荔湾广场
363,看的时候就感觉潮汕和佛山味很浓
364,属实嘴毒了
365,感谢这篇视频
366,踩了
367,自己太自卑了
368,总把自己当成受害者
369,真的不容易啊
370,真的是下功夫的好作品
371,太恶心了造型丑和眯眯眼混为一谈
372,哪吒和周星驰电影里的丑角大声音可不黑
373,笑死我了还国漫之光
374,哈哈哈哈
375,不好意思
376,丑有很多种丑法
377,为啥偏偏选择种族争议性最厉害的一种来建模
378,别的丑法没有吗
379,是真的很美
380,狮头让人很想摸
381,阿婆主也只是表达自己的观点
382,但大爆难防
383,到现在票房还不过亿
384,就说明了许多路人普通观众也不喜欢这部电影
385,眼睛小怎么了
386,眯眯眼又怎么了
387,这是恰了多少钱
388,这么多
389,吹
390,哪咤魔童的丑法就没有种族侮辱性啊
391,为啥非要宽眼距眯眯眼吻部前突
392,也没有眯眯眼啊
393,娂
394,我就喜欢飘飘这样的
395,懂了
396,迎合外国人刻板印象设计角色不算崇洋媚外
397,主的这句话更适合认同尚气的香蕉人
398,眿
399,就是丑怎么了
400,上海堡垒
401,公主也推过
402,内核才是灵魂
403,那只能祝你长得和他们一样帅了
404,去看朋友们
405,舞狮大赛全程鸡皮疙瘩
406,觉得电影里长相没问题那就祝长得和他们一样帅咯
407,农场没那么容易爆的
408,但是时间成本一定是很长的
409,哈哈哈哈哈哈哈哈哈哈哈
410,藘
411,戏份最多的女性角色
412,师父老婆是大眼睛
413,我眼睛就这么小
414,我不配活着对吧
415,我的哥哥们可努力了
416,但是这个外形还是很
417,用眯眯眼可以
418,但也没必要所有人都这个眼型吧
419,雄狮少年不要赔钱呀
420,求求了
421,不好看的牛逼的演员多了
422,为什么没人骂
423,实际上魔童哪吒里哪吒的造型也不是传统意义上的帅哥
424,但是很有特点
425,很可爱啊
426,为什么说丑
427,不会啊
428,说丑说怪的真的去看了这部电影了么
429,真的喜欢国漫么
430,建议看了再来评价吧
431,不是
432,哪吒再丑也没到西方对中国审美上蹦迪吧
433,巅峰对决
434,对对
435,巨真实
436,看看吧
437,狮子多用心
438,这眼睛就离谱
439,我在广东珠海
440,广东人大部分是大眼睛双眼皮
441,真的牛
442,和实景一样
443,你就在偷换它眯眯眼这个乳亚概念
444,小紫红马上到达现场
445,哈哈哈哈哈哈哈
446,真的很恶心
447,直接拉黑
448,騕
449,才见鬼
450,这么有排面
451,繂
452,这不好看都一模一样
453,丑的一模一样吗
454,这都
455,你在说什么
456,自己去刷票房去
457,反正我们不看
458,要去看了
459,这个
460,拉黑了
461,就这样
462,广东人眯眯眼吗
463,没钱
464,佂
465,罕见
466,很难不流汗
467,别再拿什么国家背书了
468,翻车的还少吗
469,可是他这眼睛是特色而不是乳什么的成分啊
470,眯就眯喽
471,周末就去看
472,为什么是咪咪眼
473,为什么是咪咪眼
474,为什么是咪咪眼
475,为什么是咪咪眼
476,说实话没有每个人都是小眼睛啊
477,别尬黑
478,它需要羊跌
479,流汗
480,大可不必了
481,师母的眼睛和五官就很好看
482,这种真的好无语
483,说得好
484,婴
485,回形针还和央视联动呢算个毛
486,现在总票房
487,多万急了
488,在这弄水军呢
489,哈哈哈哈哈
490,边缘人也不长这样
491,络
492,眼睛不小
493,间距太大
494,六月份已被法国昂西电影节选中
495,都学学
496,这才是标准的偷换概念
497,哈哈哈哈
498,不是
499,其实我对画风什么的没什么反应
500,知道我看到几个外国人模仿电影中的样貌
501,用手按着眼角往上拉
502,我的血压就上来了
503,对这段真的很牛逼
504,这一点应该把玄机拉出来批斗
505,一句话
506,就是不符合大众审美
507,导演捅了马蜂窝
508,眯眯眼的广东人
509,人物形象确实是好莱坞审美
510,但电影确实好看
511,好好看啊
512,我不该指手画脚
513,但是真的看起来不舒服
514,所以我不会去看
515,反正不缺我一个观众
516,有一说一
517,你丑化印象
518,故事再好有用
519,怎么
520,小人物就必须这样
521,可不就是为了迎合西方审美么
522,拉黑了
523,再见
524,笑死
525,就这逻辑还做
526,主呢
527,说出心声
528,农村的风景
529,还有舞狮的动作戏都美到爆炸
530,不明白这群根本没看过电影的再说什么
531,可不能批评他们
532,一张嘴就是
533,买冰箱还用会制冷
534,同意的人醒醒啊
535,这都不正常啊
536,但是容忍一次眯眯眼
537,以后只会越来越多
538,底线可以无限突破了
539,讲正经的
540,请那群无票影评人不要带着偏见看待
541,这些地方真的非常精彩
542,什么叫都是啊
543,我去
544,摄像头没照着你
545,你这个大眼睛路人就看的很不爽了是吧
546,能跟
547,比
548,别偷换概念了
549,仚
550,大概说不上是美型画风吧
551,不然也不会劝退一大批人
552,你为什么不反思一下你自己为什么会觉得迪士尼的好看
553,真的
554,广州风貌还愿得特别好
555,看过
556,好看
557,美术真的牛逼
558,希望
559,主家人后代眼距都这么宽
560,仚
561,哪里都是眯眯眼
562,胖子是因为胖成的小眼睛
563,男主是因为丑
564,女主明明是单眼皮的丹凤眼
565,说的好
566,那些无脑黑省省把
567,哈哈哈国漫之光
568,丑不是错
569,丑的方式千奇百怪
570,丑到敏感点上也不怪别人骂
571,这概念偷换得
572,真地道
573,边缘人物都是
574,三体综合征么
575,仚
576,徐哥
577,今天去贡献票房了
578,确实好看
579,今日影评
580,眯眯眼没问题
581,但这个眼距和眼角的角度是正常人类吗
582,人家都说了是不好看啊
583,崇洋媚外他们不应该就是好看了吗
584,哈哈哈
585,眼睛有脸一半大
586,说迪士尼就漂亮的我觉得也是崇洋媚外
587,这个鬼脸你家的长这样
588,说认同尚气的
589,您才是吧
590,真讽刺呀
591,到了现实被霸凌得更惨了
592,恶童也是这种画风啊
593,不影响人家优秀
594,我最喜欢吃小雪人了
595,去看就完了
596,确实现实很多长的不好看的人
597,怎么动画人物丑就要被骂
598,好棒
599,广西老表也觉得没问题
600,怪物猎人
601,给你点了个攒
602,笑死
603,那些喷子你们看完如果害能骂的出来尽管过来喷我
604,眯眯眼宽眼距难道不是满足西方的猎奇心理吗
605,还有九连真人的
606,国漫之光这个词
607,我都听出茧子了
608,这些
609,你是怎么知道的
610,刚出来的时候也没人查到过这些啊
611,内部消息有点强
612,哪吒不丑啊可爱
613,好家伙
614,开始辱骂观众了是吧
615,是的
616,我们佛山这边还有很多岭南特色的村落
617,别看
618,会不幸
619,真的
620,看完爱上舞狮
621,顋
622,呕
623,自己立靶子打是吧
624,粉圈真让你玩明白了
625,一边赞美画面写实
626,一边说这种所谓夸张的人物形象没问题
627,不觉得自相矛盾吗
628,电影配乐全是我喜欢的乐队
629,大爱
630,黑子只看过图片
631,哈哈
632,鼽
633,你币有了
634,撢
635,真的很难看
636,欣赏不来
637,虽然不是网红脸审美
638,但显然走入了另一个极端
639,不迎合洋人的丑化就是不自信
640,用心就能感受出来
641,那
642,为什么不能春节档的时候上
643,蠺
644,国漫之光
645,配乐绝了
646,这些乐队我都爱
647,傅满洲没有宽眼距哦
648,鼽
649,准备去电影院了
650,被安利到了
651,明天去看
652,我觉得真的很好
653,哈哈哈哈哈哈哈哈
654,我眼睛也小
655,我不配做中国人
656,我擦
657,全是细节啊
658,我其实觉得看起来还挺好的啊
659,芜
660,真的当时在影院看的时候
661,就觉得是实拍的
662,三水
663,很多这样的风景
664,鷡
665,真的好看
666,看完我逢人就安利
667,你是被英雄花砸到的男人
668,我就想知道
669,这种二十一三体综合症的面貌
670,一个不够
671,还要一群
672,是啥意思
673,说得好
674,啊对对对
675,票房说话
676,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
677,痛快
678,终于有个全面分析的
679,了
680,给魔怔人一击
681,光影表现真的绝了
682,背光逆光
683,傎
684,喷尚气的时候你们可不是这么说的
685,肎
686,膖
687,投币投币
688,邎
689,普通人很多都长这样
690,如果你不同意那你去看看
691,的队员
692,邎
693,安利到了
694,避重就轻
695,超好看
696,我爱了
697,我也看了
698,不说了
699,三联了
700,哈哈哈哈哈哈哈
701,长得丑可以有很多种
702,可这瞳距什么鬼啊
703,誥
704,那我就祝
705,主家人后代都长这片子主人公那样好了
706,我骂电影您骂我们是吧
707,高
708,实在是高
709,所以是底层人就该是小眼睛吗
710,这话没说错
711,就是国漫三维巅峰
712,好骂
713,做的好真实
714,只能说他们对自己自卑至极还想拉别人
715,道山靓仔再次上线
716,你哪来的脸说国漫之光
717,好厉害
718,就说
719,大眼睛的漫画不是畸形的吗
720,除了这个瘦子眼睛小点其他都是人脸比例呀
721,作为广东土生土长小县城村民一位
722,阿猫真的跟我初中同学一模一样
723,连发型都一样
724,今天刚看完回来
725,我想说剧情紧凑
726,值得看
727,真的是称得上弘扬传统文化的优秀国漫
728,步
729,丑有千万种
730,真的不要看
731,说的很好
732,想去看了
733,九连真人真的让我在电影院燃起来了
734,半狮头半人脸的设计也很绝
735,我也觉得可爱
736,檖
737,广州人觉得很好看
738,一句话贴近群众
739,争霸赛真的超级吊
740,好家伙
741,这帽子扣的
742,真专业
743,不
744,主要是这个电影里没有一个大眼睛
745,没买票看过的
746,能客观评论吗
747,毛发其实不难
748,但是很费时间和烧钱
749,鸖
750,知道这么多呀
751,哟哟哟
752,这已经是国漫之光了
753,我是看到阿娟在外务工泪目了
754,那些街道那些辛酸
755,太真实
756,动不动就把咪咪眼这个词放在嘴巴上就是典型的自卑
757,不要那么容易炸
758,还没看电影
759,看解说居然就被感动到了
760,别侮辱群演吧
761,有几个群演眼距宽到这个地步的
762,你但凡小一点
763,都不至于这样
764,对对对对对对对对对对对对对
765,说得好说得好说得好说得好说得好说得好说得好说得好说得好说得好说得好
766,哈哈哈哈哈哈哈
767,陈漫点赞
768,还说人家丑搞得好像自己长的多好看一样
769,再见
770,说这种话脑子没问题
771,怎么小眼睛就不能是主角了
772,所以现实中小眼睛的都不配做中国人了是吧
773,这些评论的人好自卑啊
774,自己长啥样不清楚吗
775,大家都是普通人
776,说哪咤写实好看的
777,麻烦对照一下三庭五眼比划一下
778,坃
779,好家伙到我家了
780,他配吗
781,你可以欣赏推荐这电影
782,但是不要挑衅不同意见的人
783,真是
784,看了生理不适
785,呦
786,这不是
787,吗
788,哪吒还算美型了好吧
789,娃
790,主角人设就是特别丑还是留守儿童所以被霸凌
791,其他人有大眼睛的
792,丹凤眼的
793,杏眼的
794,太稀有了
795,广东人不长这样
796,啊对对对
797,阿对对对
798,放屁
799,所以说国漫之光
800,丑化广东人罗
801,我也是
802,去电影院看的时候也很怀疑
803,真的丑
804,都是挂农场渲染的
805,我去看了
806,其实特效做得不错
807,狮子的毛发也很逼真
808,但是剧情是真无聊又老套啊
809,笑点有点尬
810,我们这些单眼皮不配做中国人了是吗
811,封面眼距离谱
812,奥斯卡
813,奥斯卡
814,狮子都知道大眼睛
815,眼距不宽
816,为什么这
817,就不懂呢
818,哦
819,恰饱饱了啊
820,烎
821,这外形就直接劝退
822,故事就算再精彩先把脊梁骨挺直再说
823,水军能不能发点不一样的
824,千篇一律的发言格式
825,很不敬业诶
826,你们别喷清华美院高级脸了
827,支持
828,之前就觉得清华美院太冤了
829,这次有
830,公主和三个官宣站台眯眯眼
831,终于可以正名了
832,连根一起骂了
833,哪吒因为长相引起这么大争议了
834,画风有问题就要为此买单失去一部分观众
835,哈哈哈哈
836,而且这群人还是当初想看尚气的那群人
837,现在转口骂国产的文化
838,这也要蹭个猴子吗
839,我觉得制作组故意这样制作为了激起矛盾
840,挑起争议
841,制作精良
842,但是普通人不长这样
843,值得看
844,是
845,网军
846,不是普通群体
847,这事一点不单纯
848,六公主
849,你怀疑我
850,对好
851,真事
852,大家放下成见
853,去看一看这个电影吧
854,莫欺少年穷
855,雄狮少年加油
856,嵱
857,我觉得画风很好看
858,我觉得剧情很写实
859,唉
860,从来就没有人说过哪吒歪屁股好吗
861,这么喜欢拐
862,姐姐
863,毛发不需要建模
864,建个大概轮廓然后自动生成就行了
865,哈哈哈哈哈哈哈哈哈哈哈哈
866,清华美院
867,就是那个专门把模特画成眯眯眼的清华美院吗
868,我想知道宣发的预告片有对话的场景吗
869,这个视频里都出现了
870,保护
871,是看动漫还要带入三次元
872,关键不是只有主角眼睛这样
873,所有人眼睛都这样就有点奇怪了
874,为啥都是眯眯眼
875,真的好看
876,强烈推荐
877,票房说话
878,非常好的电影
879,比误杀
880,好太多
881,没听懂客家话
882,哪吒当年被喷的点在于造型过于西方
883,我看了点映
884,虽然主角丑
885,但是舞狮时超级帅
886,好漂亮的狮子
887,眯眯眼正处风口浪尖
888,给他撞上了
889,只能说制作组屁股一开始就没坐正
890,乐了
891,六公主对国产电影基本都是点赞
892,能说明啥
893,勾都不看
894,弹幕一堆看不懂博主说什么的还评论呢
895,哪吒也很丑谢谢
896,就因为眼睛大没人骂
897,呵呵
898,你可以丑的很随意
899,但别丑的这么刻意
900,对呀
901,收了多少钱啊
902,想看了
903,买票看起来
904,还好我不住荔湾区
905,看得出来雄狮少年没少花钱
906,恩
907,祝你家人都长这样
908,我在广东真没看过这样的人
909,儎
910,眯眯眼的亚洲人
911,自己人的设计真打脸
912,儎
913,对喽
914,儎
915,没错
916,儎
917,我在等粤语版
918,我一定还要再看
919,愎
920,并没有觉得丑化广东人
921,反而觉得展现了广东人的传统精神
922,为有舞狮文化的广东感到自豪
923,而且剧里面的其他普通人长得也不丑
924,阿娟也不丑
925,他就是之前发型没收拾过
926,形象就邋遢了点
927,而且一开始形体比较懦弱好欺的感觉
928,愎
929,好多了
930,不是一个档次
931,愎
932,广东人当然没觉得被内涵
933,广东是大眼睛地区
934,脎
935,这片要去国外拿大奖了呢
936,脎
937,我们都是眯眯眼
938,我们就是东亚眯眯眼
939,脎
940,这个造型哪里丑了
941,明明每个人特征明显很有记忆点
942,剪影漂亮
943,线条利落
944,是我画不出来的造型
945,落泪
946,我只是觉得这个造型的风格有点像皮克斯
947,偏美式夸张的造型风格
948,鄎
949,必须赞
950,昨天刚看了
951,觉得真的很好看
952,鄎
953,你到底在解释什么
954,鄎
955,人家迪士尼就是漂亮啊
956,都眯眯眼成一个样也是厉害
957,看过了
958,真的好看
959,后面的时候明显感到电影院的人都身子前倾
960,很认真
961,真的好看
962,虽然影院的人不多
963,但是后面明显大家都惊艳了
964,他们只是想找宣泄口骂人而已
965,欲加之罪何患无辞
966,别念了
967,已经有点不喜欢哪吒了
968,怎么长得跟猴子一样
969,牚
970,你家这是不好看
971,这是唐宝好吗
972,不是吗
973,咪咪眼就是咪咪眼官方加持就不是眯眯眼了
974,恰钱嘛不寒碜
975,玚
976,你这不是写实的吗
977,还美型的吗
978,我以为得锥子精才算
979,为了小眼而小眼的才是不好
980,这个小眼睛也算是为了角色服务的没有问题
981,眼睛还不够大
982,眼间距还太小
983,别想从我口袋里掏出一分钱
984,全员唐氏
985,来了来了
986,国漫之光
987,结尾真是很厉害
988,加油
989,票房肯定能过亿
990,哈哈哈哈哈哈哈哈哈哈
991,不是不行
992,是
993,偷换概念
994,大眼睛也可以有丑人
995,而不是所有小眼睛都代表人丑
996,我也是自来水很好看真的
997,你这才是偷换概念型
998,你这自我介绍呢
999,土猪拱白菜
1000,正常
1001,焅
1002,那我也问你设计成这样是不是也不能拍
1003,不要看
1004,你算老几
1005,我跟着党走我自豪
1006,我注意到了舞狮文化的美
1007,也注意到了全员咪咪眼
1008,阿猫
1009,的造型就是很典型的两广人
1010,我们广东人真的不长这样
1011,麯
1012,爱了爱了
1013,被种草了
1014,周末就去看
1015,配角也长得丑
1016,就是丑
1017,丑
1018,丑
1019,就是丑就是丑
1020,反正我不会去看
1021,翚
1022,长得有特点的人物其实更难塑造
1023,你这不是偷换概念
1024,他这个动漫三次元长这样你就喜欢
1025,欲盖弥彰了属于是
1026,一堆外国狗收钱了来抹黑国漫而已
1027,还有很多不懂事跟风的
1028,有粤语版么
1029,真看不了
1030,怎么眼睛这么小啊
1031,你稍微正常一点好吗
1032,高中学校到处是木棉花
1033,自己要有自己的见解
1034,眯眯眼就是丑化
1035,那可真是被带节奏了
1036,我们值得更好的
1037,这剧就算了
1038,我觉得美国应该展示真正的东方文化
1039,你自己看看兄弟
1040,美国剧里中国人都是长辫子像猴子跳着
1041,被美国人追赶着快快
1042,眼睛还要弄成斜眼
1043,我认为这是非常过时的
1044,这些不是小日子过得不错的人的典型长相嘛
1045,广东人绝对要去看啊
1046,夸张加工
1047,是吧
1048,你喜欢推荐就是了
1049,干嘛
1050,不喜欢这电影的人
1051,难道不是吗
1052,就喜欢
1053,不同看法的人
1054,我真的要说
1055,去看
1056,四个吊角眼
1057,这是国人
1058,你也知道说的是烟熏妆丑啊
1059,而雄狮的丑是因为造型么
1060,是因为妆容么
1061,是因为刻意造就啊
1062,这俩眼中间得装电梯了吧
1063,你说的再多国外主流还是好看的
1064,你怎么不去抨击他们
1065,刚看了个天降神机
1066,人家那叫丑
1067,好吧这个真隔应
1068,垃圾
1069,真的好看
1070,收钱了
1071,还有那个老爷爷的山东话
1072,我一个山东人当时听了特别亲切
1073,说尬吹的建议你先买张票去看看
1074,不要人云亦云
1075,距
1076,哈哈哈哈
1077,啊对对对
1078,眼睛全是长得跟妖怪一样
1079,还好看呢
1080,安利到了
1081,这才是正常人的脸吧
1082,都要和日漫美漫一样都要有那么大不协调的眼睛
1083,这
1084,家危险了吗
1085,哈哈
1086,鼽
1087,是你在偷吧
1088,扎心了我现在就长这样
1089,谏
1090,国漫之光
1091,水军也太多了吧
1092,龅牙眯眼
1093,什么玩意
1094,讅
1095,全员眼距宽这个怎么说
1096,这个脸有什么问题
1097,我看是这些人骨子里自卑造成的
1098,就算眼睛小又怎么样
1099,你管他欧美怎么评价啊
1100,画面太美
1101,舞狮让人热血沸腾
1102,和
1103,一个设定哈哈
1104,难怪她共鸣了
1105,兰兰子好看
1106,怕是收了不少钱吧
1107,为啥为啥什么都要
1108,原来广东人都这样啊
1109,偷换概念被
1110,诠释的很完美
1111,哈哈哈
1112,想想哪吒魔童的丑为什么火
1113,再想想这部的丑为什么那么多人骂
1114,别偷换概念
1115,赚钱嘛
1116,不寒颤
1117,喜欢哪吒
1118,哪个美院
1119,清华美院
1120,说的太对了
1121,人物形象是为作品内核服务的
1122,这部电影表达的东西可太正能量了
1123,为什么不是说内容的问题反而是外表的问题
1124,就是说
1125,尬黑的人急了一片
1126,属实给在座各位逗乐了
1127,搞辩论赛之前先想想自己哪里有问题吧
1128,想去看了
1129,刚才那个好像实景啊
1130,啊对对对
1131,啊对对对
1132,右边搪瓷盆
1133,你收了我两个币啊
1134,所以这个横线衣服的主角是男的
1135,木棉花林的那段场景美得窒息
1136,真的好看啊
1137,哈哈哈哈哈哈哈哈哈哈哈哈
1138,别的不说魔童降世这个真的是
1139,一开始出来就全部都是骂丑的
1140,结果看到后面有变换形象了一堆人又烦
1141,前面的没听明白吗
1142,这里边的人物设定就是不好看
1143,活那么大就没见过毛那么完整的狮头
1144,都是旧旧的
1145,鹠
1146,同意了
1147,哈哈哈哈哈
1148,别控屏啊我笑了
1149,就是
1150,为啥电影里头的人都要是靓仔靓妹
1151,小人物去哪里了
