序号,内容
232,回形针也上过央视
233,说好看的麻烦多贡献点票房
234,可怜
235,天还没破亿
236,啧啧啧
237,估计跟这里面人长的一样的才会说好吧
238,就是不看
239,涑
240,广告打到
241,站来了
242,不看
243,绝无回旋余地
244,我身边广东人都长这样
245,没钱就去
246,玩什么醒狮啊
247,清美设计
248,将一个大
249,置顶也不如底下的人点赞多
250,太好了
251,中国影视硬要捧起来这样一个东西
252,现在真怀疑这是
253,资助的
254,死鸭子嘴硬
255,内鬼背刺
256,监制就是妥妥的带路党
257,流汗黄豆了这下
258,这监制张苗自己长的一双大眼睛
259,为何动画建模要这样
260,别用文化来掩盖问题
261,排面
262,哟
263,这不是回旋哥吗
264,导演也不长这样啊
265,就这眼睛
266,一看就是个烂片
267,这个监制的眼睛
268,为什么不化妆成眯眯眼
269,小豆子
270,央视老公知窝了
271,别拿这种东西恶心国人眼睛
272,什么操性
273,擒
274,斅
275,我觉得不行
276,为什么角色都脖子前倾
277,要站直了不是从小就被教的嘛
278,同流
279,鵜
280,呸
281,省流大师
282,大哥这不眼睛挺正常的吗
283,姴
284,你懂个屁舞狮
285,狗都不看
286,风格尼玛
287,自己看看原画去
288,呵呵
289,好家伙
290,官方认证
291,说出你的价格
292,导演眼睛怎么不眯呀
293,是不是瞧不起电影角色
294,狗都不看
295,吐了
296,往脸上画
297,东亚病夫
298,呢
299,绝无回旋余地
300,我宣布主持人的儿子也长这样
301,过来看看那黑子
302,觉得好的都是水军是吧
303,继续吹吧
304,吐了
305,水军真多
306,这个
307,贼眉鼠眼的
308,一看就不是好人
309,哎
310,长得都不如异形像人
311,眯眯眼王国
312,褱
313,央视的这类新闻都是花钱上的
314,张苗
315,你眼睛怎么那么大
316,臣等正欲死战
317,陛下何故先降
318,陛下何故先降
319,这建模应该是美国人做的
320,狗罕见
321,滚眯眯眼
322,偏见没破
323,我裂开了
324,我想骂街
325,阿猿
326,回形针也上过央视
327,哦豁
328,央妈台里都有坏人了
329,以后还能信谁
330,冷知识
331,央视夸过薇娅
332,冷知识
333,央视夸过薇娅
334,话说央视
335,你们主持人都是这个标准找的
336,好家伙
337,点个赞
338,让更多人能看到评论
339,垃圾
340,央视作为官媒也出了白岩松这样的人
341,必须出来道歉
342,因为他们的审美脱离了群众
343,人丑的可以随意
344,但不要太刻意了
345,真是内鬼都在央视
346,绝无回旋余地
347,央视也有卧底
348,你的眼睛好大
349,主角是猴子吧
350,不是因为想在国外拿奖吗
351,国内夸剧情
352,国外夸建模
353,我呸
354,弘扬西方人的偏见
355,落地故事
356,笑了
357,眼距可以在开点嘛
358,狗罕见来咯
359,你眼睛咋不这样
360,回旋回旋回旋
361,口区口区口区
362,啊对对对
363,票房高的一批
364,碾压欧美大片
365,蛷
366,滚
367,绝无回旋余地
368,钞
369,那天广东人在外界都被宣传成咪咪眼了
370,说真的
371,到处都是水军
372,就更反感了
373,狗东西
374,这人物形象设计不能忍
375,央视别趟这趟浑水
376,眼拙吗
377,绝无回旋余地
378,嗜
379,烂
380,就
381,是
382,烂
383,可悲的不在于外貌的争议
384,而在于我们在不愿意看它的同时
385,还有什么作品可选
386,难绷
387,评论收钱了吧
388,打破偏见
389,剧情有点硬
390,其他都很好啊
391,多给些鼓励不好吗
392,就愿意看那些网红脸
393,黯
394,前面说广东人的过分了
395,打动了天庭
396,这是阿毛吗
397,这不是猴子吗
398,变成了眯眯眼
399,这部电影成功了的话
400,以后为了迎合西方丑化中国人审美的作品绝对会层出不穷
401,因为既能得奖
402,欧美的奖
403,又能大卖
404,何乐不为
405,导演眼睛怎么和主角不一样啊
406,歧视
407,无数现场观众
408,阴兵过境
409,去死吧
410,丢人
411,真就装死捞钱呗
412,央视拥抱新自由主义
413,孙中山就是广东人你们看看他长的是不是电影里那样
414,这是回旋哥呀
415,又一个名场面
416,广东人被黑的最惨的一次
417,央视
418,你是被充钱了么
419,这是充钱了吧
420,你可拉倒吧
421,外国人眼中的中国人
422,题材可以
423,但是人物设定不行
424,瞊
425,笑死
426,最后还是去打工
427,央视在装大度
428,噫
429,呜
430,你长得真像阿猫阿狗
431,就这脸看了恶心
432,哪家的少年乐意长这幅鸟样
433,冷知识
434,回形针上过央视
435,口区
436,水军真多
437,李老八任冲也上过央视
438,藍
439,猴子
440,垃圾东西
441,回形针也上过央视
442,真
443,别
444,赚钱嘛
445,不寒掺
446,好哦
447,笑死
448,这不是猴子吗
449,绝了
450,这电影是给谁看的
451,疶
452,小孩子不懂事
453,眼睛長著玩的
454,期待
455,雄狮少年
456,斩获国际奖项
457,鸡汤来咯
458,这喝汤呀是一件美事
459,为什么不喝
460,是导演说的广东人
461,今天去电影院看了
462,上座率还挺高的
463,观众一起笑出声的次数也很多
464,感谢带给我有笑有泪的两小时
465,耿
466,哇哦
467,连回形针都上过的地方都推荐了
468,那票房一定很高很高吧
469,嗎
470,黑子们收钱了了吧
471,黑子滚出去
472,不见好
473,只见坏
474,沾沾自喜
475,居高临下
476,还带头播
477,呢
478,央视改名叫洋视算了
479,蒎
480,拉就是拉
481,现实广东人长这样吗
482,广东人被黑的最惨的一次
483,唐氏综合征
484,敢去北美上映么
485,国外的集体诉讼能把你们告的裤衩都赔光
486,你的眼睛怎么不是唐氏综合症
487,这主持人为什么不是眯眯眼
488,无数现场观众
489,眼下就
490,人呀
491,正能量好作品
492,黑子真无耻啊
493,黑子个个浓眉大眼
494,好片子值得一看
495,这是部好作品
496,呵呵
497,央视翻车了
498,真他妈恶心了
499,非常好看
500,不知道踩的人有没有看过
501,为啥不敢说阿狗
502,这个姓张的眼神真的阴鸷
503,不像是个好东西
504,我就不自信了
505,你打我啊
506,谁敢逼我这样自信
507,我就举报谁
508,这片就是恶心我们广东人的吧
509,洗白真无耻啊
510,为拿国外奖而做的眯眯眼
511,绝无回旋余地
512,忉
513,主持人面露难色
514,票房都那样了
515,就已经说明问题了
516,还洗什么洗
517,为什么这口型跟声音不符
518,好看
519,刚刚和小孩子一起看完
520,已经非常不错了
521,惊喜程度和白蛇缘起差不多
522,岚
523,斉
524,恶心
525,双标啊
526,真
527,寒碜
528,回旋电视台啊原来是
529,那没事了
530,那个出了间谍
531,白馒头满地走的地方么
532,吃大哥喝大哥
533,吃完喝完骂大哥
534,央视这狗媒体被打脸的事太多了
535,所以为什么配红狮子
536,不是说了解舞狮文化吗
537,导演说广东人长这样的
538,脑滩少年
539,这
540,是猿猴吧
541,绝无回旋余地
542,这主持人也不长电影里那样啊
543,一看这个眯眯眼就算了
544,咋复播了
545,你放屁
546,不少广东人都说自己是眯眯眼
547,看来广东确实是眯眯眼重灾区
548,口碑上天
549,票房暴死
550,业内人士的自嗨
551,唐家三少
552,垃圾
553,不打工干什么
554,一夜暴富吗
555,他家里要治病也没法子上学啊
556,绝无回旋余地
557,老子就不看
558,天王老子来了也没用
559,呸呸呸
560,垃圾张苗
561,怎么又是你啊回旋哥
562,恶心
563,这是猴子吗
564,央视瞎了
565,电影是真的好
566,本广东人希望能出更多反应广东文化的作品
567,广东文化很精彩有意思
568,回去照照镜子
569,翻翻族谱
570,看看是不是全是眯眯眼
571,天行健
572,君子以自强不息
573,地势坤
574,君子以厚德载物
575,央视混入了奇怪的东西
576,跟个
577,一样
578,且不说主角和锤头鲨是同类
579,踩狮子头相当于挖祖坟您知道吗您咧
580,反向宣传传统文化是吧
581,最后还去搬砖
582,真想给你女马来一刀
583,主持人真像雄狮少年的主角
584,飊
585,一个男孩怎么取名带娟字呢
586,不知道广东有没有这传统
587,四川肯定没有的
588,他真像一只未进化完全的猴子啊
589,恶臭少年
590,监制你怎能不眯着眼睛讲话呢
591,被逼的吧
592,真的要变得像印度那样
593,垃圾也能吹上天
594,这不是回旋哥吗
595,臣等正欲死战
596,陛下何故先降
597,挣钱嘛
598,不寒蝉
599,就是
600,国风
601,资本罢了
602,打破天界
603,就硬吹
604,甲级战犯
605,央视啊
606,这回您是真的大错特错了
607,擟
608,为什么听不进群众的话呢
609,一个说不好就算了
610,一群说不好
611,不该考虑考虑自身了吗
612,踏马长这样
613,打破偏见
614,呸
615,赢了却跑去打工是吗
616,那我更讨厌雄狮少年了
617,草泥马
618,画面感不错
619,可惜眼睛设计真是不认直视
620,难道广东人长这样
621,坚决不看
622,蚌埠住了
623,男主最后打工去了
624,不是隐喻传统文化断代
625,央视未必都是正确的
626,弘扬文化的同时用眯眯眼迎合欧美两边
627,讨好
628,又当又立
629,灷
630,我服了
631,这
632,叫迎合偏见
633,呵呵
634,蟎
635,抛开长相
636,还算可以
637,潏
638,资本的投资
639,潏
640,罕见行为
641,潏
642,敢问账号后天操作员每天是什么心态
643,故事是好故事但制作人不是好人
644,行
645,还等什么
646,取关
647,后退出啊
648,你主持人也长这样给我看看
649,呸
650,还发出让人看
651,恶心
652,哈哈哈哈哈哈哈哈
653,好跪
654,不看就不看
655,回形针也上了央视哈哈哈
656,绝无回旋余地
657,臣等正欲死战
658,陛下何故先降
659,臣等正欲死战
660,陛下何故先降
661,臣等正欲死战
662,陛下何故先降
663,甲级战犯
664,眼距再长点
665,国风
666,太可怕了吧
667,央视收了多少钱
668,这就是资本的力量吗
669,都给你洗脑了
670,你自豪什么
671,没有明辨是非的能力吗
672,这个新闻的编辑是谁
673,太可怕了吧
674,央视收了多少钱
675,这就是资本的力量吗
676,太可怕了吧
677,央视收了多少钱
678,这就是资本的力量吗
679,加油
680,走出国门让全世界看看中国人样子
681,去电影院看了
682,动态的不是很眯还可以
683,广东的靓仔想跟你说一句
684,丢你佬牟
685,广东的靓仔想跟你说一句
686,丢你佬牟
687,广东的靓仔想跟你说一句
688,丢你佬牟
689,广东的靓仔想跟你说一句
690,丢你佬牟
691,主持人不是眯眯眼
692,差评
693,甲级战犯
694,臣等正欲死战
695,陛下何故先降
696,芳
697,首先这是在上映前发的
698,上座率
699,的
700,无数
701,现场观众
702,可悲
703,臚
704,有出息了
705,臣等正欲死战
706,陛下何故先降
707,呸
708,呸
709,豙
710,这下罕见了
711,臣等正欲死战
712,陛下何故先降
713,资本的力量
714,笑了
715,呸
716,砎
717,最后呢
718,还不是回去当农民工了
719,什么回旋平台
720,臣等正欲死战
721,陛下何故先降
722,唐氏少年
723,现实题材
724,行尸少年
725,现实题材
726,行尸少年
727,现实题材
728,行尸少年
729,现实题材
730,行尸少年
731,薒
732,比光头强美形
733,苟都不看
734,滚
735,央视
736,你失足了
737,这部电影的眯眯眼造型我想是创作者在想我们表达他们家的优良基因的强大
738,别吵别吵
739,我先来
740,腊鸡电影
741,你眼睛真大
742,这部电影的眯眯眼造型我想是创作者向我们表达他们家的基因优良很强大
743,丢人现眼的东西
744,导演后台硬的很
745,央视还不知道
746,这还上央视
747,攡
748,呸
749,打破偏见
750,反了吧
751,明明可以画的正常一点吗
752,为什么非要这样
753,什么叫对外国人刻板印象
754,垃圾商业片
755,怎么又是你
756,那位
757,这得送了多少钱
758,买通央视
759,虽然我看不起央视
760,这新闻不是
761,的啊
762,有梦想不如去上海打工
763,多么悲哀啊
764,那么多
765,主
766,所谓知名人士
767,现在还有
768,站台
769,那么大众呢
770,就是你们眼中的只有偏见的人吗
771,然后滚上海打工了
772,难蚌
773,甲级战犯
774,是不是
775,胎长让你们这样说
776,恶心
777,舞狮
778,你说这个
779,很好
780,我们不反对
781,但你还夹带
782,私货
783,真是让我们
784,当头一棒
785,啊
786,奇迹
787,无数
788,老爷们爱看阶级分明
789,即使你拿了冠军还得去搬砖
790,恶心自己有一套
791,散了吧
792,没救了
793,塎
794,罕见
795,顎
796,有内鬼
797,我特想骂你们
798,但怕脏了我的嘴
799,主创们是不是都长了动漫里的那种脸啊
800,广东人被黑锅了
801,打动是什么了
802,丢脸
803,难看的要死
804,你咋不去整形
805,那咪咪眼怎么说
806,放屁
807,资本的力量
808,现在是网络的时代
809,不是一句话就可以忽悠的
810,人为一切文化之根本
811,中国人长相都搞不明白还谈传统文化
812,呸
813,罕见
814,绝无回旋余地
815,为什么都在骂
816,评分却那么高
817,分数是刷的吧
818,队伍里面有坏人
819,央视
820,都是为了
821,不寒碜
822,好像没有人说过央视就是权威吧
823,央视都这样我们还能说啥
824,流汗黄豆
825,苟罕见
826,很他妈寒碜
827,广东人今天照镜子了吗
828,白
829,岩
830,松
831,滚
832,錢
833,垃圾
834,臣等正欲死战陛下何故先降
835,詾
836,这人物建模搞成这样子
837,不恶心吗
838,鏘
839,真是讽刺呢
840,臣等正欲死战
841,陛下何故先降
842,这主持人都不是宽眼距
843,眯眯吊眼一点都不符合国人审美
844,呸
845,还舞狮
846,里面好多舞狮的规矩都不懂
847,呵呵呵呵呵
848,还记得
849,稢
850,咪咪猿少年
851,烂
852,呸
853,讲好中国故事
854,向世界展现可信
855,可爱
856,可敬的中国形象
857,五是坚持弘扬正道
858,在追求德艺双馨中成就人生价值
859,真他妈扯淡
860,挺好的原画
861,偏要满大人化
862,还说是为了写实风修改的
863,叫你回去照照镜子
864,毕竟我们是黄
865,哥
866,必须吃西瓜摘棉花
867,黑人不摘就算了
868,你们这群该黄
869,哥都敢不摘棉花了
870,央视啊
871,你可长点心吧
872,舞狮
873,舞猴
874,哼
875,绝无回旋余地
876,哼
877,绝无回旋余地
878,哼
879,绝无回旋余地
880,哼
881,绝无回旋余地
882,哼
883,绝无回旋余地
884,哼
885,绝无回旋余地
886,政能量
887,感觉还不错
888,明天去看看
889,力度不够
890,直接上新闻联播夸吧
891,冷知识
892,穷人只配打工
893,唐氏基因
894,延续的哪个优秀国产动漫啊
895,狗都不看
896,表达你妈
897,真的很好看的动画
898,谁来救我大汉江山
899,认
900,生活在广东
901,从小到大就没见过长这样的
902,人
903,狗都不看
904,魁拔当初若能上央视
905,国漫早崛起了
906,国漫不火
907,央视也有责任
908,都还没找你算账呢
909,自己跳出来
910,为什么大圣
911,哪吒
912,白蛇就没这待遇呢
913,跟唐氏综合征患者一样
914,国粹
915,鶤
916,恭祝阁下和阁下的家人朋友都长成雄师少年一样的世世代代如此高级美丽脸
917,庆祝
918,庆祝
919,庆祝
920,庆祝
921,哈哈哈哈
922,好死
923,看你啥时候回本
924,滚
925,啊对对对
926,多少钱上央视啊
927,弘扬个屁
928,垃圾
929,狗东西
930,打破偏见
931,迎合西方
932,臣等正欲死战
933,陛下何故先降
934,反手就举报
935,臣等正欲死战
936,陛下何故先降
937,为了宣传花了不少钱啊
938,真
939,恶心
940,眯眯眼的魅力吗
941,看过的大部分都说好
942,不算感动
943,阿猫抖腿太好笑了特别可爱
944,诸臣误我
945,文臣个个可杀
946,央视也就这样了
947,央视
948,哈哈
949,卧槽
950,哈哈
951,甲级战犯
952,悥
953,去死吧
954,收了钱
955,当然替人家说话了
956,弘扬
957,的民族精神
958,现在的人都不知廉耻了吗
959,来都来了点个踩再走
960,沟罕见
961,动漫
962,不是原创动画吗
963,纑
964,回形针也上过央视
965,回形针也上过
966,狗都不看
967,舞
968,狮
969,自信你妹
970,我们中国人可不长那样的眼睛
971,哈哈哈哈哈哈哈哈
972,猭
973,脸皮比城墙厚
974,潥
975,群众的眼睛是雪亮的
976,原来国人都不懂审美哦
977,眼瞎心黑
978,睁眼说瞎话
979,滚吧
980,强你妹夫呢
981,啥玩意啊
982,清华高材生
983,回旋起来
984,回形针警告
985,呸
986,我都看不出来这是男的女的
987,回型针我记得也上过
988,别人是正儿八经的
989,唉
990,胸口闷得慌
991,监制也不是眯眯眼呀
992,我提一嘴
993,央视也表扬过薇娅
994,小声
995,打
996,破
997,偏
998,见
999,甲级战犯
1000,好一个怒赞
1001,果然不愧是清华美院毕业的
1002,恶心到我了
1003,可惜小镇上人的眼睛长得都那样
1004,希望央视所有主持人都长那样
1005,然后最后去搬砖
1006,真
1007,励志哦
1008,细思极恐
1009,为眯眯眼公然背书
1010,覎
1011,我以为说的是中华民族原来是美利坚民族
1012,睁着眼睛说瞎话
1013,我是广东人
1014,感觉我被冒犯了
1015,只听说过奉旨守城
1016,没听说过凤子投降
1017,这眼神很难打破偏见
1018,漋
1019,央视翻车也不是一次两次了
1020,广东人不长这样
1021,你妹的
1022,自信你个鬼打破偏见
1023,就是为了迎合西方审美是吧
1024,给清华美院道歉
1025,抛开眯眯眼不谈他们的设计很好
1026,是美的表达
1027,艺术的表达
1028,央视是个什么牛马
1029,唐氏少年
1030,垃圾电影抵制
1031,恶心
1032,我呸
1033,一眼丁真
1034,赢
1035,什么回旋
1036,央视还宣扬过柳传志
1037,相信资本的力量
1038,拉上央视洗地
1039,也没用
1040,老百姓不喜欢
1041,你算老几
1042,雄狮少年真的是很棒的电影
1043,要不是尔等
1044,这票房还惨
1045,去尼玛的
1046,臣等正欲死战陛下何故先降
1047,希望觉得这正常的人的后代
1048,代
1049,代都这样
1050,臣等正欲死战陛下何故先降
1051,臣等正欲死战
1052,陛下何故先降
1053,收皮啦你
1054,中央电视台有没有看电影啊
1055,中国是人民当家作主的国家
1056,我去你大爷的
1057,写实风格
1058,这可是你说的
1059,然后广东同胞就他娘的长这样
1060,呵呵
1061,混进去的不少啊
1062,披着舞狮的皮全面侮辱舞狮文化和中国人
1063,縩
1064,自信你妈
1065,臣等正欲死战
1066,陛下何故先降
1067,消费民族精神
1068,恶心
1069,这种能买到央视去吗
1070,绝无
1071,主持人不是眯眯眼我不是很认可
1072,绝无回旋余地
1073,钞
1074,恶心
1075,滚
1076,花了多少钱买的
1077,有央视背书就厉害了
1078,央视又不是没被冲过
1079,缽
1080,长得跟猴子一模一样
1081,这可不是我们中国人形象
1082,绝无回旋余地
1083,什么破玩意儿
1084,咳
1085,碪
1086,狗都不看
1087,什么垃圾
1088,资本好手段
1089,艆
1090,什么垃圾
1091,啥软
1092,眼瞎了
1093,丑
1094,以后央视主持人不长这样
1095,我新闻都不看了
1096,广东人长这样吗
1097,电影里本来就是广东人
1098,央视内鬼
1099,滪
1100,眼间距像弱智
1101,小孩子驼背那么严重
1102,眼间距那么宽
1103,导演其心可诛啊
1104,臣等正欲死战
1105,陛下何故先降
1106,监制大眼睛双眼皮
1107,狗东西
1108,滚
1109,呸
1110,狗东西
1111,滚
1112,臣等正欲死战
1113,陛下何故先降
1114,央视
1115,笑死人
1116,算了吧
1117,央视主持咋不长这样呢
1118,回旋余地
1119,央视啊新华社啊本来就不是对的
1120,经常说错
1121,央视啊
1122,那没事了
1123,毕竟罕见内鬼出了不止一两个了
1124,臣等正欲死战陛下何故先降
1125,很多虚假广告给钱照样上央视
1126,何况资本的力量
1127,可怕
1128,鎼
1129,打破偏见
1130,滚吧
1131,澥
1132,臣等正欲死战
1133,陛下何故先降
1134,央视主持人怎么不长这样
1135,这就是资本的力量
1136,我东北的
1137,从来没见周围人长这样
1138,呸
1139,你家少年长这样
1140,你监制咋不长那样
1141,你可拉倒吧
1142,主持人
1143,你眯眯眼么
1144,臣等正欲死战
1145,陛下何故先降
1146,垃圾片
1147,陛下何故先降
1148,谡
1149,大家注意看这个主持人眼睛和张苗的眼睛跟动画里一样不
1150,后台挺硬啊
1151,瞅
1152,臣等正欲死战
1153,陛下何故先降
1154,臣等正欲死战
1155,陛下何故先降
1156,豃
1157,取关央视
1158,乫
1159,焯
1160,就这啊就这啊就这啊
1161,唐氏少年
1162,狗都不看
1163,最后还是要打工
1164,恶臭少年
1165,你也不是个好东西
1166,厛
1167,央视你就作吧
1168,去你妹的
1169,别拿央视说事
1170,瞧你们这狗德性
1171,以后别来广东
1172,不然分分钟叫你扑街
1173,资本厉害啊
1174,恶心
1175,央视现在也是
1176,闭嘴吧你
1177,前边说别人酸的
1178,你是什么东西
1179,就黑了怎么着吧
1180,罭
1181,央视的耻辱
1182,搞笑的
1183,央视嘛
1184,但凡导演组变动一下都不会这样
1185,很明显这部电影不被市场主体接受
1186,资本的力量
1187,哼
1188,有钱就是好啊
1189,资本就是敢啊
1190,来我看看你还能贿赂多少个
1191,主
1192,从群众中来
1193,到群众中去
1194,毕竟今年多事之秋
1195,央妈缺钱
1196,可以理解
1197,你们怎么把电影宣传到阴间的啊
1198,有句话叫丑人多作怪
1199,汝甚丑
1200,不堪入目
1201,哟
1202,踩着传统文化的旗号
1203,做的牧羊犬的事
1204,独特魅力
1205,管得了我
1206,你还管得了观众爱看什么
1207,打破偏见
1208,真是
1209,呵呵
1210,这钱没骗好
1211,呵呵
1212,央视
1213,呵呵
1214,呸
1215,京讶
1216,薇娅
1217,臣等正欲死战
1218,陛下何故先降
1219,普通人的故事
1220,平凡人的坚持
1221,直击心扉
1222,央视新闻就是垃圾
1223,停
1224,臣等正欲死战
1225,陛下何故先降
1226,臣等正欲死战
1227,陛下何故先降
1228,臣等正欲死战
1229,陛下何故先降
1230,臣等正欲死战
1231,陛下何故先降
1232,烟火气
1233,打动观众
1234,打动观众
1235,导演不怕遭雷劈吗
1236,以后电视台主持人就找动画这样的
1237,要是不是一直都是屁股正的
1238,口型都对不上
1239,去你的雄狮少年
1240,剧情稀烂
1241,看得我压抑的不行
1242,人还丑
1243,垃圾电影
1244,广东人长这样
1245,广东人长这样
1246,这是西方对我们的歧视
1247,你们还有脸说传承什么
1248,歧视你们是只字不提啊
1249,是维护说明谁长这样
1250,要么是他妈要么是他孩子
1251,要么是他祖宗
1252,导演就长那丑样
1253,恶心
1254,狗
1255,主持人别想干了
1256,恶心
1257,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1258,讽刺呀
1259,你也配
1260,忘宗弃祖的垃圾
1261,央视先给资本爹磕个头
1262,央视眼睛瞎了吗
1263,酭
1264,已经原谅我们了
1265,我是安揪
1266,在直播连麦中高强度羞辱嘲讽不喜欢雄狮的水友
1267,我是安揪
1268,在直播连麦中高强度羞辱嘲讽不喜欢雄狮的水友
1269,漮
1270,央视还推荐吴签的歌
1271,这水平
1272,没收钱
1273,谁信
1274,羾
1275,尖嘴猴腮
1276,从娘胎里来
1277,到坟墓里去
1278,想象中的
1279,烟火气
1280,伤害中国人感情
1281,有内鬼
1282,臣等正欲死战
1283,陛下何故先降
1284,你们意思是央视都在舔
1285,猴子画风
1286,尖嘴猴腮
1287,狗都不看
1288,恶心人
1289,哈哈哈哈哈哈
1290,关爱唐氏儿童
1291,最后都去打工了
1292,宣传
1293,呢
1294,贱不贱啊
1295,臣等正欲死战
1296,陛下何故先降
1297,张苗狗东西
1298,什么罕见央视
1299,回旋哥新添外号
1300,眯眯眼
1301,臣等正欲死战
1302,陛下何故先降
1303,臣等正欲死战
1304,陛下何故先降
1305,臣等正欲死战
1306,陛下何故先降
1307,裔
1308,呸
1309,狗都不看
1310,日本人当年骂你们真没白骂
1311,臣等正欲死战
1312,陛下何故先降
1313,这个主持人还在吗
1314,打工奇迹
1315,国粹
1316,有毛病是吧
1317,滚
1318,臣等正欲死战
1319,陛下何故先降
1320,民族精神
1321,恶心
1322,独特魅力
1323,回形针
1324,薇娅都上过央视
1325,央视也有亲美
1326,央视也一个揍性
1327,臣等正欲死战
1328,陛下何故先降
1329,哰
1330,这导演该给他骑木驴
1331,最离谱的就是这个视频里一个眯眯眼的真人没有
