author,fans_count,content,created_time,updated_time,comment_count,voteup_count,url
呵呵,3050,"一个上映前三天场均人数连十个都没有，票房眼瞅着一个亿都过不了，扑街到不能再扑街的电影，在网上能有如此的声浪，这已经不是水不水军的问题了——我怀疑片方动用了控制舆论的机器人水军。8000w的票房，即使在不考虑观影主力大城市票房价格，按人均40来算的话，那也只不过有两百万人看过这场电影。你可能感觉，哇200w人看过这部电影，怪不得声浪这么大!但其实，票房连一个亿都不到正常情况下是连浪花都翻不起来的。因为这看完电影的两百万人里，能发个朋友圈的可能都不超过2w人。能去评分网站上打个好评的可能不超过2000人。能有200人专门打字发评价就已经是片方积德行善了。毕竟大多数人去电影院还是为了看完电影之后的事儿……以如此低的票房获得如此大的声量的，上一个还是上海堡垒。不，上海堡垒都甘拜下风。再结合剧中""极为写实""，尤其是像导演未出世儿子的""中国广东人普通长相""。钱从何来不谈了好吧。——————————更新——————————————开始请阴兵了……这种已经口碑暴死的剧，如果出于赚钱的目的来看，根本不可能这样刷票的。那你说他这电影不为赚钱，为的是什么呢?",2021-12-24 01:44:00,2021-12-28 05:49:11,43,3073,https://www.zhihu.com/api/v4/answers/2283803767
jdst,10,我没看电影，但主页给我推荐的时候我以为是鬼片。还是咱自己人狠，尚气女主都没长这样。,2021-12-16 20:30:57,2021-12-16 20:30:57,8,1021,https://www.zhihu.com/api/v4/answers/2274059334
流浪的蛤蟆,324985,作为一个学艺术的中年，尽管我水准一般，还是可以负责任的说，这不是高级审美，这不是艺术，这特么就是夹杂私货。请不要骗老百姓这是艺术，这是高级审美……它就不是。对，老子当年还是动画从业者。别的方向有没有洗地，咱不专业，就不喷了。创作团队，宁可放弃几十亿票房的预期，也要强行给观众喂屎，就算知道票房肯定会被观众抵制，也在所不惜，我得夸一句，真是条好汉（奸）,2021-12-19 23:34:48,2021-12-19 23:34:56,151,4996,https://www.zhihu.com/api/v4/answers/2277976387
画画的花噎菜,121391,从一开始公关方向就错了，就算请水军又有什么意义，没事提什么镜子和广州，简直是反向公关。,2021-12-21 18:24:59,2021-12-21 18:32:56,21,1090,https://www.zhihu.com/api/v4/answers/2280473215
知乎用户,4,（转自NGA）不针对任何电影，请勿多联想正常人：这肥肠没洗干净吧，上面好像有屎.洗地：自己人不骗自己人，这个好吃。正常人：这肥肠没洗，有屎啊！洗地：你知道做这道菜的厨师是谁嘛?人家可是特级厨师，你凭什么说这道菜难吃。正常人：不是啊，我是说这肥肠没洗，有屎啊！洗地：你知道炒这道菜加了多少珍稀材料嘛？刀工多好吗？你凭什么说它难吃。正常人：我是说这肥肠没洗啊！!!洗地：肥肠就是这样的，我觉得好吃，我们这边的肥肠都是这样。正常人：这肥肠有屎！！洗地：你心中有屎，看什么都是屎。正常人：我是说屎啊！！洗地：抛开屎不谈，这肥肠不好吃吗？正常人：艹，有屎怎么吃？洗地：你都没吃，怎么知道不好吃？请买一碟吃过再说。,2021-12-17 11:07:18,2021-12-17 11:07:18,73,1618,https://www.zhihu.com/api/v4/answers/2274720538
知乎用户EoocoR,14,所有抵制尚气时吵过的架，没必要在洋虱少年再吵一次。但是这些洗地的几乎是按照洗尚气的口径又洗了一遍，理由都不带改的，你很难相信这是一群活人而不是发帖机器。甚至还有洗地的直接说广东人就长这个样子，你觉得这些人想干什么？,2021-12-16 22:03:43,2021-12-16 22:21:12,37,1115,https://www.zhihu.com/api/v4/answers/2274167299
知乎用户,42,怎么可能有水军洗地啊，大家不要胡说八道啊我再补个后续吧,2021-12-23 14:02:37,2022-01-03 11:25:37,18,863,https://www.zhihu.com/api/v4/answers/2282941498
匿名用户,0,,2021-12-23 02:36:35,2021-12-23 02:37:38,11,766,https://www.zhihu.com/api/v4/answers/2282328509
狐狸晨曦,371913,电影《雄狮少年》，虽然是定档于12月17日正式上映，但是从12月10日起，就提前大规模点映了两天，以超过8%的单日排片，合计只获得1700万票房。此后又过5天时间，到12月17日正式上映，总预售票房还不到200万，合计票房不到2000万。然而，就是这部电影，从12月10日小规模点映开始，短短几天时间，竟已经在网络各大平台讨论区，刷出了相当于15亿票房体量的大热影片的讨论热度……——是不是很奇怪？当上周影片的电影结束，豆瓣和猫眼、淘票票这三大平台也早早开分：豆瓣8.3分，猫眼9.4分，淘票票9.3分，已经是今年国产电影的综合评分最高。无数业内与影评人大V蜂拥而至，卖力吹嘘成为了“足以媲美赶超《哪吒魔童》”的“国漫之光”，甚至大放「票房预期10亿~15亿」「最低目标是贺岁档冠军」的卫星。这样的宣发营销套路，同样似曾相识，一看其主创团队，果然又是老熟人了：2020年12月，原北京文化的核心团队，在原公司因财务问题暴雷后，离开组建了新公司，并毫不客气地将（《战狼2》《流浪地球》《我不是药神》《我和我的家乡》《你好，李焕英》）等爆款票房大作，都当成了自己的往昔业绩……然而众所周知，《战狼2》《流浪地球》的主创核心和主要出品方，是吴京的登峰国际，《我不是药神》《我和我的家乡》的主创核心和主要出品方，是徐峥宁浩的欢喜传媒，这几部影片，北文公司充其量只是参投者。只有《你好，李焕英》，主创核心是贾玲的大碗娱乐，原北文公司确实是第一出品方，然而对该片信心不足，上映前就以15亿保底，转手给了第二出品方儒意影视。最后影片大爆54亿票房……北文公司倒是乘着这几部电影大爆的东风，在股市上一度呼风唤雨，所得收益远远超过了影片票房分成，（相信也有很多“眼光独到”“目光敏锐”的投资者，跟风发了大财，甚至一举实现财务自由）再然后拿去投资郑爽的《新倩女幽魂》这种谁都知道完全不靠谱的电视剧，顺便付给她1.6亿（日薪208万）的天价片酬……如今终于落得被证监局《行政处罚决定书》及《市场禁入决定书》的地步。而其核心团队出走后，组建的新公司，出品并监制的这部《雄狮少年》，从小规模点映，众多业内大V与影评人纷纷给予极高评价，众多票房预测机构直接给出10亿~25亿的乐观预测，到此后大规模点映，据说其出品公司的母公司的股价，同样一路飙升，一周内大涨48%， 所得收益早已远不是区区票房可比了……所以，如果按纠结于影片本身的建模争议，质量口碑，票房走势，或许只看到了最浅的一层。对更高一层而言，或许只是重复过往“成功经验”，新型的金融手段罢了。通常一部影片的宣发，无非靠的是营销水军，广告公关，大V吹嘘，主演明星粉丝充当“自来水”，而作为金融产品的宣发，可是无数投入了大半身家的真金白银，就指望乘着影片大爆的东风，在股票市场大捞一笔的投资者们，常言道，挡人财路，犹如灭人满门，再敬业的营销水军，再狂热的明星粉丝，和这些为自己身家利益豪赌，能否一举实现“财务自由”，早已杀红了眼的人们比，那也是战五渣了。具体到影片本身，人物建模的“眯眯眼”“吊梢眉”“眼间距离过长”的问题，确实存在。这一年，在接连经历“清美”“《尚气》”“陈漫”等事件后，很多国人和影迷观众们，对类似画风已经趋近于“零容忍”了，不管是出于有心还是无意，都是极大的失策，也对影片的先期口碑，起了极大的负面作用。笔者上周在观看该片的点映时，整个放映厅除了我就只有另一个朋友，算是“准包场”了。必须承认，论场景画面、视觉特效、动作设计、节奏剪辑，细节处理之细腻与精确，这部《雄狮少年》在当今现实题材的国漫作品中，竖立了新的标杆，几乎无出其右者。但剧情在我个人看来，就是套用了一个类似二三十年前古旧港片的老套剧情，故事之陈旧，毫无任何惊喜可言，台词充斥了各种中二口号、打鸡血与心灵鸡汤。因此，如果说本片的导演是一流水准，那么编剧就是三流。从前两天点映和正式上映首日预售，票房寥寥无几的情况看，该片虽然获得了打分平台的极高评分，但暂时还是一部分国漫粉的“小众自嗨”，也肯定达不到各路业内的与影评大V的夸张预测，不可忽略的人物建模问题，确实就是严重的debuff。  单纯对一部电影来说，还是先以《罗小黑》的3.15亿票房为目标吧。如果能突破，可以再考虑《青蛇劫起》5.8亿票房，为下一目标。而正式上映首日，打出9.4分高分的猫眼平台，也只敢给出个3.9亿票房的保守预测，而同期直接竞争的另一部影片《误杀2》，第一天票房预测是9.8亿。这样的境遇，肯定会让特别喜欢这部影片的朋友，深感不公，愤愤不平，但反过来，从一个方面说，《雄狮少年》这种优点固然很突出、但剧情短板和缺陷（已经不仅仅是瑕疵）过于明显的作品，如果当真获得超过6亿以上的票房——那《白蛇》（4.5亿）《青蛇》（5.8亿）姊妹花岂不也太冤枉了……,2021-12-13 17:58:44,2021-12-17 03:30:19,610,3075,https://www.zhihu.com/api/v4/answers/2269233088
随风,3,到今天早上票房刚破了一亿，十万多人参与了评价，豆瓣评分8.4，猫眼评分9.5。猫眼上的，给你们看个好玩的：这是排名第一的评论，打开短评详情：翻一下全部是骂的再看排名前十的评论再点开看看评论详情骂的太多了，我就照了前几个。你说这不是水军谁信？？？前二十个优质好评清一色的一二级新手号，后面完全就变了这还只是猫眼上的，别的我也不看了，懒得去看，想想也估计差不到哪儿去。想想前段时间陈漫辱华事件，品牌大鹅拒不退款，还有更以前的D&G高调辱华等等！！！血淋淋的例子，骑在国人的脖子上拉屎还要我们说香，哪来的那么大的脸？国家那么努力发展，积攒多少代人的心血，国人形象那是无数人用生命换来的！可是人家外国人打压也就算了，总有一群行走的50w去挑拨离间，阿谀奉承，还以为刚开始改革开放外国人骑脖子的年代吗？对于雄狮，一看海报我就不舒服，心理格外的抗拒，看到宣传第一时间想到的就是陈漫的作品集，给人的第一印象就是辱华，在发展国家自信和民族自信的关键时刻，你来这一手，不得不说剧组真够勇的。买着水军洗着地，拿着钱财骂着娘。这剧组竟然在放映之前跑去法国昂西电影节拿了个奖，迎合西方世界对国人的偏见，强行丑化国人，你不挨骂谁挨骂，强行洗地有啥用，看看导演编剧咋解释的，去日去韩去西方，去网红去滤镜审美，结果实操就是反手跪在人家脚底喊爹，真是纱布擦屁股，漏了一手啊。还有最重要的一点就是剧组解释的话，什么叫穷困山区的孩子都这样，你在CTA上看看哪有眯眯眼宽眼距的孩子，营养不良不是™的骨骼异位，怎么，准备搞地区歧视了？还有创作画风在广东等地采风，我寻思剧组是在贬低广东吗？广东好得也是我国靓仔靓女较多的省份啊，咋就变这样了？？雄狮定位是国漫，审美确是在迎合西方，说句真心话，哪有脸叫什么国漫王炸，国货之光，人家是推举比较上位，我感觉它就是自吹自擂！回到主题，你问我对雄狮洗地怎么看，我怎么看，我™躺着看，坐着看，左看右看横着看，今天天王老子来了这零分我也投定了！！！,2021-12-25 17:44:22,2021-12-25 17:49:22,44,933,https://www.zhihu.com/api/v4/answers/2285742970
随风,3,到今天早上票房刚破了一亿，十万多人参与了评价，豆瓣评分8.4，猫眼评分9.5。猫眼上的，给你们看个好玩的：这是排名第一的评论，打开短评详情：翻一下全部是骂的再看排名前十的评论再点开看看评论详情骂的太多了，我就照了前几个。你说这不是水军谁信？？？前二十个优质好评清一色的一二级新手号，后面完全就变了这还只是猫眼上的，别的我也不看了，懒得去看，想想也估计差不到哪儿去。想想前段时间陈漫辱华事件，品牌大鹅拒不退款，还有更以前的D&G高调辱华等等！！！血淋淋的例子，骑在国人的脖子上拉屎还要我们说香，哪来的那么大的脸？国家那么努力发展，积攒多少代人的心血，国人形象那是无数人用生命换来的！可是人家外国人打压也就算了，总有一群行走的50w去挑拨离间，阿谀奉承，还以为刚开始改革开放外国人骑脖子的年代吗？对于雄狮，一看海报我就不舒服，心理格外的抗拒，看到宣传第一时间想到的就是陈漫的作品集，给人的第一印象就是辱华，在发展国家自信和民族自信的关键时刻，你来这一手，不得不说剧组真够勇的。买着水军洗着地，拿着钱财骂着娘。这剧组竟然在放映之前跑去法国昂西电影节拿了个奖，迎合西方世界对国人的偏见，强行丑化国人，你不挨骂谁挨骂，强行洗地有啥用，看看导演编剧咋解释的，去日去韩去西方，去网红去滤镜审美，结果实操就是反手跪在人家脚底喊爹，真是纱布擦屁股，漏了一手啊。还有最重要的一点就是剧组解释的话，什么叫穷困山区的孩子都这样，你在CTA上看看哪有眯眯眼宽眼距的孩子，营养不良不是™的骨骼异位，怎么，准备搞地区歧视了？还有创作画风在广东等地采风，我寻思剧组是在贬低广东吗？广东好得也是我国靓仔靓女较多的省份啊，咋就变这样了？？雄狮定位是国漫，审美确是在迎合西方，说句真心话，哪有脸叫什么国漫王炸，国货之光，人家是推举比较上位，我感觉它就是自吹自擂！回到主题，你问我对雄狮洗地怎么看，我怎么看，我™躺着看，坐着看，左看右看横着看，今天天王老子来了这零分我也投定了！！！,2021-12-25 17:44:22,2021-12-25 17:49:22,44,933,https://www.zhihu.com/api/v4/answers/2285742970
夜九zzz,4,这两天，从贴吧的各个吧到nga的各个板块再到知乎微博。差不多的话术，大量的洗地给我看吐了。札布多徳勒，洗不干净的。雄狮少年上映第一天，我只能说兄弟们加油，继续保持，看看能把票房刷多高。最高的排片，最低的人均场次。水军大哥们，让我看看你们的力量好不好。,2021-12-12 16:01:22,2021-12-17 21:11:30,144,862,https://www.zhihu.com/api/v4/answers/2267645282
