author,fans_count,content,created_time,updated_time,comment_count,voteup_count,url
知乎用户,1297,建模人员不能背这口黑锅。。我之前出于兴趣，加了一些Blender的学习群，里面有自己接单做建模的，他们的练习作品都比这里边的人物顺眼！（电脑没存他们日常分享的习作，这里就拿普通商业水准的建模给大家参考一下）更何况是能够进入到这些公司的专业人员，技术必须是过关的！也就是说，不是建模人员不想做好看的人物形象，而是他们 只、能、按、照、老板/主管的意思，去做这种污染眼球的建模！！所以，大家要想喷的话，请认准给这些建模师发工资的，去喷，他们才是非蠢既坏的恶人！总之，建模师就属于指哪打哪的工具人角色，有决策能力的是谁，心里没数吗？艺术创作夹带私货，情有可原，但是，咱也不能老把锅甩建模头上啊，那就纯纯属于侮辱智商了。如果说开眼距，吊梢眼，扁平脸，这些就约等于接轨国际，让西方认可的国人面孔的话，那我看也行，但必须得做好被喷的准备，站着 赚钱，立正 挨打，大老爷们，不能当小人儿！,2021-12-24 17:06:26,2021-12-24 17:25:30,0,39,https://www.zhihu.com/api/v4/answers/2284644587
约德尔,548,下午看了《雄狮少年》（含严重剧透，慎点）由于某种原因，本次影评原打算只讲优点，但想了想，“若批评不自由，则赞美无意义”先说说优点：1，不得不说【选曲】很会选，开场和结束两首歌词和曲风（五条人-道山靓仔、九连真人-莫欺少年穷），都很契合中国美丽乡村的场景、年代感和广东味道。2，整体【美术】高超，渲染很棒，有关醒狮的建模、毛发，逼真至栩栩如生；镜头语言丰富多样；色彩亮眼、打光出色。3，“燃国漫之火，展少年意气，弘扬传统文化，”【立意很棒】。4，【开场抓人】，水墨画和粤语的灵妙结合。5，预留了【遐想空间】，我在想，这个故事，真的只是在说男阿娟么，还是全程都在映射另一个女阿娟的另一个人生呢。6，【场景精良】且令人印象深刻：狮子头与红木棉，树下晨昏、萤火虫跟跑、雄狮之跃……以及场景中包含大量的植被细节，绝对满满诚意。7，部分【好的对白】（“我们没孩子，就当是自己家的孩子吧。”）（“那柱擎天柱，警惕舞狮人们永远谦逊。”）（“别认。”）（“他在自己结婚的时候，亲自舞狮。”）（“因为我，你被叫十几年咸鱼强——不后悔吗？”“不后悔啊。”“我后悔！”）8，以英雄花与雄狮的寓意，贯穿始终；男主【弧线出彩】。9，【代入感强】，感受生活的不易，感受下下铺的凌冽。缺点：1，梗和包袱太多因过于经典而落俗（例如见美女流鼻血，用脚熏人取胜，胖子贪食）。2，前半对抗烈度低，无意义情节居多；后半男主与生活作对抗为主，有意义但看点不足。3，配音和口型无适配。4，被泛滥运用的“广普”笑点疲软。5，配角动机儿戏（例如阿猫参赛原因是为看美女，阿狗参赛原因是因为活动管饭）。6，比赛没有明确具体的奖励，也没有明确具体的代价。7，讲解/科普舞狮的知识文本过少，单靠画面和动作展示醒狮文化差强人意。要是醒狮的场景讲解、醒狮的动作讲解、醒狮的文化渊源，以及一些民族和学术相融合的内容，都能再多一点就好了，例如溅水=溅财那句就很好。8，剧情衔接点中，巧合要素过多，不胜枚举。9，整体动画表演失真，一方面是在弱设定的现实主义题材中注入大量魔幻主义，难度极大；难以完成。一方面是整体背离艺术真实（例如逻辑真实不是很合理；情感真实，因为行动逻辑不是很合理，所以跟着也不是很合理；此外，内涵真实过得去；视觉真实为优。）观影总结：美术值得票钱，剧情不敢恭维。以下是一些个人在现场的拉片，仅做参考。（再次提醒：严重剧透，慎点）1，开场画面（2'）男主骑单车，沿路风景，赴往村里的醒狮活动——奠定影片基调、气质、年代背景。2，点主题（5'）展示完男主的醒狮梦后，神秘狮子头即刻出现——男主观看突发的【踩高青】争夺战——以激励事件作切入。3，铺垫（5'-10'）男主携带神秘的舞狮大神逃离（救猫咪）——后触发激励情节：女阿娟告知男阿娟（男主），【广州舞狮大赛】机不可失，并赠予男主狮子头——往后，展示更多男主生活现状，例如男主是一个留守少年、男主没有上学、男主很想打工赚钱养家等。展示一轮后，合理化男主应当报名参加广州舞狮大赛。4，推动（12'）男主为符合广州舞狮大赛的参赛条件，开始组队拉人。5，争执（12'-25'）他先是找到了舞狮-狮尾（阿猫），又找到了舞狮-鼓手（阿狗）——三人成行。组完队后，三人走在街上向群众征求必要的舞狮-道具（大鼓）——这时，迎来阶段性的最大阻力——男主一行人受欺负、被人踩破狮子头，并受语言侮辱。男主一行人聚在屋顶，沮丧，讨论还要不要参加比赛。6，衔接点（25'~30'）男主一行人看见别处有人正排练舞狮，向往、称羡，很快又获得二度激励——决定仍要参赛（男主弧线起点）。同时，男主一行人明白，要学好醒狮，必须拜师学习。7，B故事（30'）男主一行人，出发求师——求师过程，跋山涉水，产生多次无效尝试——并皆以失败告终。后由扫地僧引路，男主一行人到了咸鱼强仔店铺——得以成功拜师。8，游戏（30'-50'）成功拜师后，男主一行人开始愉快历练（功能：拓展乡村背景/世界观，塑造师徒感情，制造回忆杀素材等）。游戏后半：师傅带领男主一行人参加了一场自由组织的友谊赛。比赛成绩不理想，但男主一行人仍保持志气，有愈战愈强的趋势；游戏即结：从师傅口中，埋下“擎天柱”伏笔。9，中点（55'）男主一行人参加广州舞狮大赛的初赛，顺利获得复赛资格——有望参与决赛。并从男主的形象大变（剃头）可看出，经过一段时间的训练，男主已不再像个病猫。（随着故事发展，男主弧线已达中点。）10，坏事逼近（55'-75'）引发转折——男主家里突然出事，老爸从外地回来，卧病在床。老妈同样放弃了外头工作，回来照顾老爸。男主得知家里严重缺钱，决定独自外出广州打工，（使得舞狮大赛的任务，悬而未决）。11，一无所有（75'，男主外在看起来惨）展示男主打工的艰辛和无趣生活，通过电视，对比队友们、家里人和自己的两地生活。男主工作着工作着，逐渐麻木，他似乎放弃参赛，只为挣得更多工费。12，灵魂黑夜（75-85'，男主精神上也很惨）男主在一次送外卖时，提前遇见舞狮大赛对手（叫什么忘了）。来自对手的辱骂，激起男主醒狮欲望。男主在天台进行一段独角戏（舞狮），展示主角求不得之哀。其中，男主重遇舞狮大神-女阿娟，B故事深化（重遇女阿娟的时间点可能有记错，要么在75分钟前，要么在85分钟后）。13，衔接点（85'）引发再转折事件——男主准备从广州去上海，赚更多工费，不料出门时凑巧经过队友们的比赛现场。在采地青（比赛环节）时，插入一段回忆——回忆回来，男主不忍袖手旁观，决定孤注一掷——男主戴上狮子头，加入比赛。14，结局高潮（85-110'）在长凳阵型（比赛环节）时，男主负伤，陷入加时赛。在加时赛中，负伤的男主面对高不可攀的擎天柱，发动群打鼓（以群众力量，提升烈点，顺势插入回忆，将故事推向最高潮）。最终，男主化作雄狮，身披红色木棉，一跃成名。15，画面（110'）比赛结果留白处理（男主赢了？男主虽败犹荣？）。最终，男主回归平静生活（父亲的病好了吗，我可能看漏了）。影片类型：1，70%金羊毛（寻人结队，参赛奖励）2，30%爱情/情感片（解读1：女阿娟作残缺，男阿娟作弥补零件；解读2：男阿娟作残缺，师傅和队友们作弥补零件）影片四幕：前三幕分别主述少年求师（学艺）、少年成形（勇敢）、少年成人（担当）。最后落在少年即将被生活压垮，少年选择追梦。通篇下来，“展示少年追梦意气”70%，“弘扬传统文化（醒狮）”以30%穿插其中。然而追梦的总情节组合倾向俗套——目前来看，不新潮的故事，难以扬动国潮——但仍必须支持——不光是为美术过硬，支持；不光是为振兴传统，支持；国画领域，主角（初/高中生）无学业、提前打工养家的视点，无疑是稀缺的；这点具有开拓性。嗯，愿世界变得更美好。（写完，晚安了。,2021-12-20 02:39:40,2021-12-21 00:01:25,4,7,https://www.zhihu.com/api/v4/answers/2278087827
丢丨ReL,429,两个问题朋友圈你见过自来水吗？我只在片贩子的票圈里见过雄狮少年舞狮的狮子头眼睛都这么大，主角何必搞成这么不讨喜的样子？老祖宗都知道大眼睛好看,2021-12-18 18:58:38,2021-12-18 18:58:38,0,18,https://www.zhihu.com/api/v4/answers/2276581276
厚颜君,8,笑死了，片方打算暗搓搓的给观众喂屎，结果发现观众不买账，于是片方开始急了！好，你好看，你牛，你票房呢？你五个人但有一个不是小眼睛我就算你只是做个性化差异，结果你就整出这个损色？既然你敢做你就要承担后果。,2021-12-21 13:58:28,2021-12-21 13:58:28,0,15,https://www.zhihu.com/api/v4/answers/2280053881
如果可以,184,甭说了，各位，这一开始就争错地方了。这跟“审美”的好坏无关，更不要扯什么rh不rh或者倒割一击说普通观众被如何如何。这就是单纯的“故事需要”。既不需要攻击，也不需要多么大力的吹捧。如果是“审美”相关，那么它应该展示“好的”“向往的”。它如果说是向往……那根本就不是……的向往的问题。而纯粹就是艺术表达的问题。你觉得伏尔加河的纤夫这幅画美吗？美，但是是这幅画，而不是这上面被烈日，风霜摧残的劳苦的人。你觉得赛博朋克的整体美学美吗？美，但美的不是那畸形的社会，不是那阴暗的角落里残破，腐朽的躯体，人，而是那霓虹与雨夜，高耸的如同生物般生长的城市，是那无言的冰冷下的洗礼，五彩斑斓的黑。它们单独拿出来是不适合的，根本就不是我们日常生活中所谓的审   “美”的问题。它不是向往，不是追求，而是展现的需求。雄狮少年的人设该归类为“表达需求”而不是“审美”，它放到特定故事，特定角色身上没问题，如果扩大那就只能做为不能说是高，也不能说是低的一种“个人特色”，这世界上还有其他的“特色”，而且最终决定高低的是其他方面的表现，对于合理性，个性，故事，镜头，表现手法方面的水准。即使是汤浅，松本大洋，它的画风的“高”也是在“其他方面”做的好，他的人设才会彰显它的魅力。总之，没必要踩，也没必要大推特推。它就是“特定情况下合乎表达的”   其中之一罢了。所以各位能不能停一停，看的真是心累。这个问题与审美无关。,2021-12-18 23:09:11,2021-12-19 09:22:01,0,5,https://www.zhihu.com/api/v4/answers/2276830112
团子,113,是一部完美的电影，预测今年票房冠军，超长津湖稳了早上7点过就能满座的电影据我爸说上一次是泰坦尼克号，在我二十多年的短短人生中从未见过就是最近工作忙，没时间上网，家人们谁给我解答下它票房离长津湖还有几个亿，预计几天能超,2021-12-26 12:09:34,2021-12-26 12:19:42,1,18,https://www.zhihu.com/api/v4/answers/2286413511
IMBA丶小路,41714,他们舞的真的是狮子而不是双髻鲨【锤头鲨】吗？,2021-12-17 20:59:05,2021-12-17 20:59:05,0,11,https://www.zhihu.com/api/v4/answers/2275533393
百鬼宴,46,少年时我们总在高呼“我辈岂是蓬蒿人”，长大后的我们就笑那些孩子们怎么这么天真。主角阿娟也曾是这样的孩子，但是他长大了却和现在的我们不一样。长大了的他坚韧自信，他已经知道这场比赛不会改变什么，但是他知道这场比赛会留下什么。他参加过，尝试过，然后继续担起自己的责任往前走。就是这样一代代的精神传承，才有我们今天的民族。如果说《罗小黑战记》是二维国漫的Top1，那《雄狮少年》就是三维国漫Top1！！我真的超烦之前一些不停打打打喊口号毁灭世界然后拯救世界的国漫（之前所有的国漫都是，罗小黑除外），而且还会有一些粗言秽语、不尊重女性的角色设计、情节和台词（哪吒和青蛇都有）。但是，这部，真的不一样。也许有一丝丝尴尬的地方，但是《雄狮少年》的优秀足以让人忽视一些瑕疵。还有那些奇怪的动不动给人盖辱华帽子的网民，我真希望他们能去看看这个电影。南狮这么大这么可爱的眼睛他们看不到吗？而且，主角们一开始虽然真的看上去很丧，但是看到结尾，我已经忽略他们的外表了，他们舞狮的样子真的超帅！等我考完试写完论文再来写长评。一句话，这是一部无论剧情、节奏、角色、场景、立意、BGM，还是弘扬优秀中华传统文化与中华民族精神，这部电影都做到了。本在广东生活了18年的人亲自盖章认定，谢谢。《雄狮少年》你们是最棒的！！期待粤语版的上映，准备二刷！！下面这个博主说得挺好。（转自微博）捕风捉影真的可怕，造谣一旦产生就无法快速扑灭。而且现在的信息传播速度太快，大众传媒发出讯息的时候不需要审稿，以至于出现新京报断章取义，东拼西凑的行为。关于角色五官比例和头部结构，这是雄狮少年被黑的最大的点，但是这跟所谓rh还是有本质的区别，这是审美的不同而不是立场的不同。（转自微博）,2021-12-28 17:49:04,2022-01-02 19:05:37,51,6,https://www.zhihu.com/api/v4/answers/2289427151
清欢,11,说实话不想去看这个电影，这个人物模型给我的感觉不舒服，无关于他是哪国人，他就是不好看，也不要说什么设计之类的这种洗地的语言了。这几个模型让人不舒服的地方不仅仅是眼睛，从嘴巴到鼻子到穿着到发型各个都让人别扭。我给你们随便在CG网上找几个上面定义为东方人物的模型，你们可以自己对比一下。说实话最开始在抖音上刷到，因为本身就是学3D动画的，所以一开始本能的站在国产动漫这边，所以在评论中看到许多东西，我还在想是不是有点过激了，但是看了各种渲染图，我不说剧情动画特效上的问题，因为我没看这个电影。我只想说这个动漫的模型真真实实的让人感觉不舒服了。中国人的审美从来没有吊吊眼这一说，所谓的丹凤眼也不是类似的吊吊眼。这是正常东方儿童的模型，这种模型在各类模型网上一找一大把。那么这种吊吊眼的人在模型网站上怎么找到呢？？你可以搜反派坏人这类的关键词，我想这还不能说明一些问题吗？并且在上世纪的动漫中其实大家就不难看出大部分的反派坏人都是吊吊眼的。还有人跟我说眼睛大小的问题，说东方人的眼睛就没有模型那么大的，那欧美人的眼睛就有模型那么大吗？而且很多人好像没搞明白三维动画模型的创作问题，写实是写实，动画是动画，什么是写实？这种是写实，什么是动漫化？这种是动漫化，你拿一个动漫化的角色说这是写实？普通人不懂主创团队也不懂吗？那乔布斯眼睛有模型这么大吗？为什么不做的小一点？ 因为不好看，不符合比例。普通人可以说不知道，主创团队也能不知道吗？他们就是特意做成这样的并且特意做的不符合大众审美。最起码不符合中国的大众审美,2021-12-24 16:51:02,2021-12-28 11:58:42,2,68,https://www.zhihu.com/api/v4/answers/2284622834
清欢,11,说实话不想去看这个电影，这个人物模型给我的感觉不舒服，无关于他是哪国人，他就是不好看，也不要说什么设计之类的这种洗地的语言了。这几个模型让人不舒服的地方不仅仅是眼睛，从嘴巴到鼻子到穿着到发型各个都让人别扭。我给你们随便在CG网上找几个上面定义为东方人物的模型，你们可以自己对比一下。说实话最开始在抖音上刷到，因为本身就是学3D动画的，所以一开始本能的站在国产动漫这边，所以在评论中看到许多东西，我还在想是不是有点过激了，但是看了各种渲染图，我不说剧情动画特效上的问题，因为我没看这个电影。我只想说这个动漫的模型真真实实的让人感觉不舒服了。中国人的审美从来没有吊吊眼这一说，所谓的丹凤眼也不是类似的吊吊眼。这是正常东方儿童的模型，这种模型在各类模型网上一找一大把。那么这种吊吊眼的人在模型网站上怎么找到呢？？你可以搜反派坏人这类的关键词，我想这还不能说明一些问题吗？并且在上世纪的动漫中其实大家就不难看出大部分的反派坏人都是吊吊眼的。还有人跟我说眼睛大小的问题，说东方人的眼睛就没有模型那么大的，那欧美人的眼睛就有模型那么大吗？而且很多人好像没搞明白三维动画模型的创作问题，写实是写实，动画是动画，什么是写实？这种是写实，什么是动漫化？这种是动漫化，你拿一个动漫化的角色说这是写实？普通人不懂主创团队也不懂吗？那乔布斯眼睛有模型这么大吗？为什么不做的小一点？ 因为不好看，不符合比例。普通人可以说不知道，主创团队也能不知道吗？他们就是特意做成这样的并且特意做的不符合大众审美。最起码不符合中国的大众审美,2021-12-24 16:51:02,2021-12-28 11:58:42,2,68,https://www.zhihu.com/api/v4/answers/2284622834
突突,68952,雄狮少年，不太行去看了《雄狮少年》的点映，不太喜欢，觉得不太行。不太行的意思是片子有些地方还是行的，甚至可以说很行，但有些地方太不行，甚至很糟糕，以至于整体给我的感受，就是不太行。先说行的地方，《雄狮少年》这部动画片，可以说是做到国产动画在工业技术层面上的最好程度，片子的画面、场景设计、细节等，就像是我在文首放的电影海报一样，细腻入微，审美在线，延续了近些年那些国漫之光的作品优秀的一面，在片子里，有几幕甚至会让人产生动画与现实的恍惚感，比如主角阿娟在广州遇见阿娟的那一段，大雨下的城市无比真实，又或是乡下街景阳光下的灰尘感都肉眼可见。同样审美在线的，还包括片子的音乐、音效设计，五条人和九连真人的音乐插曲或片尾曲，为片子增色不少，片中不少段落的背景配乐也好听，比如舞狮决赛最后的鼓点，从单个鼓点渐强，到锣鼓喧天，就像是“一马当先”到“万马齐奔”，配合着电影最后的华彩段落，还是出彩的。总之，看得出来，这是一部在技术上、在硬件上堪称一流的动画作品，电影里的许多场景、段落让人印象深刻，我回想之下，尤其片尾高潮段落之后，舞狮大赛落幕，骤雨停歇，阴暗的天空秒变晴空，那一幕蓝天白云，擎天柱上挂着狮头，实在美哉，想直接截图来当壁纸用。但是，但是，在电影的“软件”层面，内容层面，实在太糟糕了，100分钟的片子，至少有一半的时间让人生理不适，不停的犯尴尬症，片子只要一离开纯粹的动作（舞狮）戏，一开始念白对词，一开始剧情推进，就让人浑身不舒服。片子讲述了一个彻头彻尾老套的故事，三个病猫一样的废柴少年，莫名其妙爱上舞狮，最终靠舞狮赢得了一些掌声，整体框架是没有问题的，世上无数的励志故事都是这样的蓝本，问题在于片子的故事框架内装的东西，要么老套陈旧，要么低幼无聊，还时常充斥着鸡汤一样的台词和说教味浓厚的大道理，让人坐立难安，我实在是有些难受。此外，这一部《雄狮少年》，我感受不到新意，它的方方面面像是一次大融梗。看得出来，片子里借用了许多周星驰式的笑点和内容，主角舞狮队首次与人PK时的段落，是《少林足球》的直接沿用，《功夫》里的那句“人家明天还要上班呢”再一次出现，阿珍阿强的名字，也可以说是为了匹配五条人的歌曲《阿珍爱上了阿强》，最早的出处也是周星驰，最后华彩片段，主角阿娟奔向擎天柱的设定，和《飞驰人生》最后的“纵情一跃”完全类似。也不是说这些不行，而是通篇都给人似曾相似的感觉，还建立在一个老套的故事框架上，也未免太无聊了些。最后是故事逻辑，可以这么说，这个片子的故事根本没有逻辑，我想讲一个咸鱼少年翻身的故事，首先需要一个不得志的少年，没来由的大家就必须爱欺负他，这个年少还得有一两个同病相怜的小伙伴，没来由的他们必须跟随主角去追梦，在这个故事里，我希望主角团去追一个“舞狮梦”，刚好得有一个舞狮大赛，和一两个“舞狮”的世外高人来指点，没来由的主角团就是进步神速，主角追梦路上需要一点障碍，没来由的可以让双亲的其中一个遭受一点意外，然后主角迫于生活离开，然后英雄归来，拿下比赛，人生高光时刻感染所有人，那些不具名的所有龙套，都由衷的为主角团们而鼓劲而感动。但我们真正回头去看，这个故事，真的没有任何有效支撑，所有推进都是虚空的口号，和强行的设计，以及遍地的工具人角色。是不是因为这是一部动画片，所以可以撒开了玩，故事可以不那么重要，逻辑可以不那么重要，还是说，这部片子在最后高潮段落上赋予了观众以“燃”的感受，那一瞬的肾上腺激素可以弥合此前所有缺憾。以至于一叶障目完全忽视其缺点，将其捧为又一部国漫之光。从2015年横空出世的《大圣归来》开始，曾有多少国产动画曾被誉为“国漫之光”而大肆营销，他们闪着光芒而来，又迅速黯淡，六年过去了，我们始终只记住了一个大圣，一个哪吒，和半条白蛇。对于国漫，鼓励可以，别捧杀。要么你是出品方，自己的孩子怎么着都是最好的，又或者宣传方，只是借“国漫之光”这样的噱头行营销之事，那我就理解了。普通观众，建议少上点头。在我看来，有神无魂，有名无实，金玉其外烂梗其中，一部《雄狮少年》至多是半部好戏，始终还是不太行。题图：《雄狮少年》剧照你还可以：姜子牙，可惜了我们都无法成为大人？,2021-12-13 18:56:03,2021-12-13 19:01:04,0,27,https://www.zhihu.com/api/v4/answers/2269302637
步值道,84,人物形象看着怪怪的，不像传统的中国人物形象。问一句，有人物原型吗？要是有，那就没办法了。可要是没人物原型，动画制作方是不是太大胆了一点。做商业动画，不考虑观众的接受度吗？,2021-11-24 18:13:55,2021-11-24 18:13:56,5,16,https://www.zhihu.com/api/v4/answers/2240738643
蓝色欣雨,4,如何正确的夹带私货。首先，创作时把百分之九十的内容做好，之后在夹带上百分之十的私货。观众在被九成的内容感动、震撼后，就会把这份情感连带到私货的内容上，从而接受私货，小部分没有完全接受的观众，对私货内容的抵触心理也会大幅下降。多来几次，黑的也能给你改成白的，,2021-12-12 21:13:36,2021-12-12 21:13:37,93,379,https://www.zhihu.com/api/v4/answers/2267985006
口渴的大鲸鱼,37,,2021-12-11 16:07:53,2021-12-11 16:12:54,2,53,https://www.zhihu.com/api/v4/answers/2266463678
知乎用户,17,看了网友科普才知道，眯眯眼+吊眼角 是因为过去欧美昂撒抓华人劳工，华人劳工由于长时间被关在船舱，营养不良，许久没见阳光。华人劳工从船舱出来就是眼睛睁不开眯着，面容枯槁，当他们被人揪着辫子拖着走的时候，头皮向是上扯的，所以看起来就像斜吊眼。欧美把华人劳工屈辱样子画下来，歪曲标签化华人长相，用这东西来歧视华人、RH。而那些狡辩说审美差异的人是把华人的苦难当笑柄了，你的良知哪去了？？？二鬼子比鬼子更让人愤恨。现实中人脸各有各样，而雄狮里的脸只有一种类型，咪咪眼/细缝眼+吊眼角+宽眼距。这个时候小朋友就会疑惑了，为什么周围的人都不长这样，但动画片里的主角又被称赞很帅呢？结果，小朋友由于认可主角们的热血行为和奋斗经历，认可了热血的部分，从而很可能接纳“【咪咪眼/细缝眼+吊眼角+宽眼距】就是有魅力”的病态审美。可怕的来了，小朋友很会模仿，然后就歪曲了自己的审美。看《火影忍者》大家都喜欢帅气的佐助，宁次，卡卡西。看《灌篮高手》大家会喜欢帅气的流川枫、仙道。小朋友还会按照帅气的动漫人物来整理发型、修饰穿着。可看《雄狮少年》呢？你能想象小朋友双手提拉眼角变成眯眯眼拍照吗？仅仅只因为小朋友想还原动画主角的形象。动画片中，丑脸只能用在丑配角上，男女主角就必须是帅、或美、或可爱的正面形象，【社会大众有义务培养儿童对自身人种长相特征就是美的自信心】，这是义务。大家看过中国当年的老电影吗？里面那个正面人物不是浓眉大眼、一脸正气的？当然了，真实生活里不可能所有中国人都浓眉大眼、一脸正气，但你要给大家展示这种光辉正面的形象，不仅是给中国观众看，同时还要给世界观众看，让观众联想并认可“中国人真帅、真好看”。,2021-12-29 22:49:04,2021-12-29 22:49:04,1,44,https://www.zhihu.com/api/v4/answers/2291135655
匿名用户,0,我们也别扯什么辱不辱了，也别扯什么艺术性不艺术性的，我从小学看龙珠，初中看火影忍者，海贼王，JOJO，红辣椒，剑风，乒乓，美漫降世神通，瑞克和莫蒂，怪诞小镇 我也看了，可以说对各种画风接受度够高了，但这部电影我从预告片就觉得这里边人物的长相就是纯粹的为了隔应人而隔应人而且这和网红脸有什么本质区别吗，千篇一律，千人一面 ,2021-12-09 15:15:32,2021-12-17 14:30:11,62,284,https://www.zhihu.com/api/v4/answers/2263515313
阿森娜娜,12,这部电影人物一看就是导演奔着国际影响力去的，等着拿国际大奖，不愧是国际大导！！！应该叫做《唐氏少年》,2021-12-11 05:22:08,2021-12-11 05:23:49,19,407,https://www.zhihu.com/api/v4/answers/2265875492
穿上小马甲,505,,2021-12-18 00:27:14,2021-12-18 00:27:14,0,0,https://www.zhihu.com/api/v4/answers/2275747615
