author,fans_count,content,created_time,updated_time,comment_count,voteup_count,url
喵星扫地生,267,“啪” 一叠人民币拍在桌上“这个好不好使？”“好使，水军。”手机通讯录打开“那这个呢？”“拿奖”“这个加上这个，能不能让官媒入场当水军？！”“敢问大哥何方神圣？”“鄙人，张苗”,2022-01-04 08:08:29,2022-01-04 08:08:29,2,5,https://www.zhihu.com/api/v4/answers/2296789167
Chris Xu,2,不要浪费钱去看这种LJ电影,2021-12-28 11:43:13,2021-12-28 11:43:13,0,5,https://www.zhihu.com/api/v4/answers/2288856434
知乎用户,841,制作水准确实高r不rh不知道就是人物太丑了,2021-12-28 14:09:23,2021-12-28 14:09:23,0,1,https://www.zhihu.com/api/v4/answers/2289067004
匿名用户,0,沙口,2021-12-28 18:39:51,2021-12-28 18:39:51,2,1,https://www.zhihu.com/api/v4/answers/2289485424
哦吼吼1234,0,我的评价是——,2021-12-28 18:28:59,2021-12-28 18:34:00,0,1,https://www.zhihu.com/api/v4/answers/2289472437
知乎用户,246,跟逐梦演艺圈比起来，人脉还是差点意思。都是媒体站台，逐梦那时候老戏骨、著名导演、小鲜肉都站台，牛的一比。,2021-12-28 10:31:25,2021-12-28 10:31:25,0,1,https://www.zhihu.com/api/v4/answers/2288726416
wogiao,140,是那个“紧急制动并停车”的央视新闻吗？,2021-12-27 12:29:54,2021-12-27 12:29:54,1,18,https://www.zhihu.com/api/v4/answers/2287541365
xyPROBLEM9x,3614,已阅：哒导_樊_淼同翼戍钛荃微翻译：ハンド美術学閥を討テロ！テキはホンノじに在り。,2021-12-24 09:16:44,2021-12-24 09:24:17,0,0,https://www.zhihu.com/api/v4/answers/2283952274
知乎用户,1255,所以说怎么可能搞好文化输出嘛。,2021-12-27 10:17:10,2021-12-27 10:30:45,1,8,https://www.zhihu.com/api/v4/answers/2287349865
中夏无言,328,呵呵，影响已经造成了，既然某些人觉得这是自信，那以后中国人在外面的形象就是这样了。,2021-12-28 20:25:01,2021-12-28 21:03:56,0,17,https://www.zhihu.com/api/v4/answers/2289599267
知乎用户,699,,2022-01-04 17:57:44,2022-01-04 18:02:45,0,1,https://www.zhihu.com/api/v4/answers/2297575124
johnrich,10,"最好的回答就是当年一首老歌歌词.大号是中华填 词：卢国沾谱 曲：黎小田歌词：孩子这是你的家，庭院高雅古朴益显出风貌，大号是中华孩子这是你的家，红砖碧瓦祖先鲜血干砖瓦上，汗滴用作栽花枯了树干再生花，肩过重担再上吧黄炎传万代，为家邦为了你血中那份特质世代留下谁敢进住你的家，孩子赶走他不计他鼠摸狗盗，要似你祖先尽一心为了这国土把鲜血洒.当年童安格写了一首歌把根留住. 歌词也很感人. 如果这个导演只想讨好有些外国人, 简直是耻辱. 不要忘了你的根.",2021-12-28 11:53:24,2021-12-28 12:07:56,1,2,https://www.zhihu.com/api/v4/answers/2288872982
adrofbear,16,我反正是不会去看的，被人恶心还要乖乖掏钱买罪受。,2021-12-29 11:44:26,2021-12-29 11:44:26,0,0,https://www.zhihu.com/api/v4/answers/2290274078
王青阳,1900,如何看待《雄狮少年》高口碑低票房？ - 王青阳的回答 - 知乎 https://www.zhihu.com/question/507465329/answer/2289304916我不知道央视的审美是否跟青华 美院一样，但是我没有看到中国风，只看到美国华裔唐人街风，根本就是不对味。一坨黄色的奥利给，你非要说成是金光闪闪的黄金，自己开心就好，就不要怪别人不买账。,2021-12-28 16:48:53,2021-12-28 16:48:53,0,2,https://www.zhihu.com/api/v4/answers/2289337774
联合制导饭桶,53,见识过古神显灵的威力后，文化领域出现严重争议时，斗争双方抱着赶尽杀绝的心态就会开始进行神秘召唤仪式，造成生灵涂炭。自知对此无能为力，一种“小圈子的求生智慧”出现了，尽管创作者和评论者都有畅所欲言的自由，但鉴于环境特殊，希望大家心里再怎么不舒服，也不要上升到很敏感的层次，就作品论作品。（因为怪罪古神会招来神罚，有时我也会产生归罪于召唤师的扭曲想法，我紫菜。）这次古神信众的乳化召唤不但没有消灭敌人反而发生反噬，祂的意志深不可测可见一斑。为了自己，凡人请不要步入神之领域。,2021-12-28 12:23:19,2021-12-28 17:06:42,0,1,https://www.zhihu.com/api/v4/answers/2288916123
王志衡,12268,没别的意思，就是纯好奇如果汤浅政明的《乒乓》是由中国公司拍的会是什么样的一番乐子,2021-12-28 19:22:46,2021-12-28 19:22:46,1,2,https://www.zhihu.com/api/v4/answers/2289532566
联合制导饭桶,53,见识过古神显灵的威力后，文化领域出现严重争议时，斗争双方抱着赶尽杀绝的心态就会开始进行神秘召唤仪式，造成生灵涂炭。自知对此无能为力，一种“小圈子的求生智慧”出现了，尽管创作者和评论者都有畅所欲言的自由，但鉴于环境特殊，希望大家心里再怎么不舒服，也不要上升到很敏感的层次，就作品论作品。（因为怪罪古神会招来神罚，有时我也会产生归罪于召唤师的扭曲想法，我紫菜。）这次古神信众的乳化召唤不但没有消灭敌人反而发生反噬，祂的意志深不可测可见一斑。为了自己，凡人请不要步入神之领域。,2021-12-28 12:23:19,2021-12-28 17:06:42,0,1,https://www.zhihu.com/api/v4/answers/2288916123
王志衡,12268,没别的意思，就是纯好奇如果汤浅政明的《乒乓》是由中国公司拍的会是什么样的一番乐子,2021-12-28 19:22:46,2021-12-28 19:22:46,1,2,https://www.zhihu.com/api/v4/answers/2289532566
落笔峰上的雕像,4222,南方人长这样？你就是画成八两金我也能接受，好歹还是正常人脸，,2021-12-28 09:46:04,2021-12-28 09:51:05,0,0,https://www.zhihu.com/api/v4/answers/2288652562
练太极的英语老师,850,现在来看李小龙这段话，简直发人深省！,2021-12-31 14:10:53,2021-12-31 14:10:53,0,0,https://www.zhihu.com/api/v4/answers/2293109207
云襄白羽,9,,2021-12-28 12:51:46,2021-12-28 12:51:46,0,0,https://www.zhihu.com/api/v4/answers/2288954782
勃粉红,140,既然阁下说央视力挺就转载央视官号的消息找了半天目前没找到央视官方账号相关说辞,2021-12-25 23:33:20,2021-12-25 23:33:21,2,7,https://www.zhihu.com/api/v4/answers/2286054872
怒吃鸡胸肉,2719,超级地图炮，他好勇啊是他全家都长这样吧,2021-12-28 17:34:18,2021-12-28 17:39:20,1,5,https://www.zhihu.com/api/v4/answers/2289406393
yu xiao,1735,傲慢与偏见,2021-12-28 15:06:20,2021-12-28 15:06:20,0,0,https://www.zhihu.com/api/v4/answers/2289158121
方知定,196,我只想知道写新闻的那些人想不想成为雄狮少年这样把青春献给民族文化，获得了认可和荣誉然后生活该悲惨还悲惨的人。还是想成为参加舞狮比赛的其他人那样并不喜欢民族文化，只是为了利好而职业舞狮，既没有干劲也不认真训练，让一个训练二十一天的新人随随便便赶超，但是耻辱完依旧恰饭的人。我看不到哪里体现了民族精神，我们的民族精神是奋斗过什么都改变不了，除了绝望一无所有，连主创团队都要把我们的形象换成眯眯眼去讨好国外资本吗？,2021-12-28 23:16:13,2021-12-28 23:16:13,1,4,https://www.zhihu.com/api/v4/answers/2289781074
Shakes.Bi,327,我越自信，我就越嫌它丑。某个玩knees梗的电影还带着龙标进电影院呢，只准群众里有坏人？,2021-12-28 09:09:50,2021-12-28 09:09:50,0,2,https://www.zhihu.com/api/v4/answers/2288604191
知乎用户,190,我都没评价雄狮少年，怎么一点进去是个推荐？赶紧点踩了,2021-12-27 10:29:33,2021-12-27 10:29:33,0,1,https://www.zhihu.com/api/v4/answers/2287368775
酩酊不醉,7852,豆瓣8.4分的《雄狮少年》，为何不卖座？来源：燃财经燃次元（ID:chaintruth）原创燃财经出品作者 | 孔月昕编辑 | 邓双琳12月22日，豆瓣发布了#豆瓣2021年度电影榜单，其中，《雄狮少年》凭借8.4的评分领衔评分最高华语电影。与大部分提前开分的高口碑作品后续评分会下降不同，《雄狮少年》在正式上映后的豆瓣、猫眼评分，均比点映时期上涨0.1分，这说明《雄狮少年》不仅得到了资深影迷的认可，也获得了普通观众的认同。但与影片的高口碑形成对比的，则是票房遇冷的尴尬。这对于电影人来说，是意料之中，也是期望之外。业内看片会后，很多电影人都认为《雄狮少年》是一部不错的动画电影，一改之前电影从暑期挪档后5000万元票房的低预判。尤其在此前《大圣归来》、《哪吒》以及今年的《白蛇2：青蛇劫起》等动画电影均取得了不错的成绩后，高口碑动画作品成为年底小爆款来拯救遇冷的贺岁档票房，也就成了大多数电影人的期待。不过，大部分业内人士虽然心怀期望，但他们对电影本身以及市场现状还是有着比较“清醒”的认知。济南百丽宫影城经理董文欣虽然很看好《雄狮少年》，但是原创动画IP在国内始终难以跨越票房鸿沟：“虽然《雄狮少年》的质量还是比较惊喜的，但原创动画IP电影在国内就没有过大爆的先例，所以一开始我觉得达到5亿票房就很不错了。”电影行业从业人员、影视博主@电影温特也持有相似观点，他表示，“业界一开始预估的票房落点大概在5-8亿元。”但点映时期，网上很多报道都预测这部电影票房将达10亿元、20亿元、30亿元，原因一是业内人士大都抱着这部动画电影有望成为潜力股的期待，希望能够卖座；二则是一个宣传“噱头”，希望吸引更多人关注报道。然而，截至目前，《雄狮少年》正式上映已有7天，目前票房8074万元，不要说达到点映时期宣传的25亿元，就连猫眼专业版如今预计的2.53亿元最终票房，似乎也难以企及。从最初的5000万，到后来的25亿元，再到如今的2.53亿元，业内对于《雄狮少年》的票房预测经历了“九曲十八弯”的改变，不依靠神话IP的原创动画电影，真的难以成为爆款吗？口碑两极分化豆瓣8.3的开分，各路影评人、大V的超高好评，让不少观众都对《雄狮少年》抱有极高的预期。但正式上映后，这部电影的口碑也开始呈现两极分化。虽然“咸鱼翻身”的故事有些老套，但如果讲好了也未必没有新意。包括桃桃林林在内的很多影评人和影迷在参与看片会后，都认为电影打动自己的点在于它的结局没有“无脑升华”。主角并没有因为成为舞狮冠军就改变了自己的人生、获得了所有人的尊重，或是他的父母被拯救、自己也走向了“人生巅峰”。实际上，舞完狮后，他还要面对打工挣钱养家的现实问题。虽然人生不会被理想主义改变，但主角的心境却会因此发生变化。“这应该也是影片想表达的最核心的东西，虽然我们不一定会赢，但也不能轻易认输，人总要为自己的目标去拼搏。”桃桃林林谈道。另一个闪光点在于，《雄狮少年》的主题是动画电影领域里极少涉及的现实题材作品，其对留守少年、城市漂泊者等底层人们的关注，在董文欣等业内人士看来也是非常难得的。“影片还将舞狮这一传统文化和现实的奋斗结合在一起，借此讲述主角的高光时刻，同时不‘童话’、够现实残酷的结局，也会带给观众非常强烈的余味。”甚至央视新闻也点评《雄狮少年》是“表达文化自信，弘扬民族精神”。此外，《雄狮少年》的美术、光影、运镜、场景设计等，都做到了比较完善的地步，在看片会后及点映期间就收到了各方好评。种种因素叠加下，业内看片会后，众多影评人、大V及业内人士都给出了“年度最佳”评价，预测的票房落点也从最开始的5000万元涨到了25亿元甚至更多。票房的高预测，也直接到了证券市场上。《雄狮少年》的出品方华录百纳的股价，从12月6日起的4.97元/股，一度飙升至7.29元/股，截至12月24日收盘，华录百纳股价为6.43元/股。由于12月电影市场大盘的表现总体“疲软”，这让业内有着高预期的《雄狮少年》在12月17日正式上映首日，便拿到了院线25.2%的排片，甚至超过了同天上映的《误杀2》。当然，这也与《误杀2》选择18:00起片有关。只不过，随着点映的推进和影片正式上映后，业内对于《雄狮少年》的预估票房落点也在不断降低。之前鼓吹《雄狮少年》必成爆款的声音也消失不见，影评人或片方的宣传重点也落在了电影品质上，对票房前景的推测几不可闻。等到电影正式上映后，不少走进影院的普通观众则发现，虽然《雄狮少年》确如影评一样，有很多优点，但是在剧本上却有着“致命缺陷”。尽管结局的立意不错，但掩盖不了《雄狮少年》的剧情设定依然是一个老套的故事，老套到一句话就可以概括出全部剧情。主角阿娟和朋友阿猫阿狗的最初设定就是一群“loser”，他们在不断学习舞狮中最终实现成长，完成自我激励或救赎。这个“励志”套路，今年在同样以“少年之名”的《燃野少年的天空》和《五个扑水的少年》影片里，就有几乎一模一样的发展脉络。影评人桃桃林林也表示，单从剧情设定而言，《雄狮少年》确实没什么讨论的意义。甚至有网友直接在影评中写道，“明明有实力可以达到90分，但偏偏因为剧本不行，毁了整部电影。”影片前半段的剧情讲述方式也遭到不少诟病。许多观众指出，前半段剧情拖沓、转折生硬，部分主要角色故事线讲述得不完整，以及一些配角完全是“工具人”属性；且对于港片尤其是周星驰喜剧的借鉴意味过于明显，这都是他们觉得影片无法评为佳作、且目前的评价有些“过誉”的重要原因。高分低票房，谁的“锅”？尽管有不少批评的声音，但网络上对《雄狮少年》的评价大部分依然是夸赞，在豆瓣上也拿到了8.4的高分。那么，为什么《雄狮少年》有着高评价却不卖座呢？事实上，“叫好不叫座”是很多电影面临的问题，部分影迷的喜爱往往不能代表大众的口味。在影视博主温特看来，豆瓣上聚集的大部分是影迷、资深影视爱好者；而普通观众关注的则是猫眼、淘票票等平台，豆瓣评分有多高，对普通观众来说并不算吸引其观看的决定性因素。“很多优质纪录片都是有着8、9分的豆瓣评分，却依然是冷门电影。”其实，《雄狮少年》的票房低迷，很大一部分都是宣发的“锅”。此前，电影宣发方将点映时期的宣发策略重点放在了“高评分高质量”上。看片会和点映时期影评人、资深影迷给予的“年度最佳”等评价，虽然极大地提高了观众观看前的期待，但当观众抱着“超越《哪吒之魔童降世》”的期待走入影院后，发现这部电影其实“瑕瑜并存”时，势必会感到不满或遗憾。此外，电影温特认为，《雄狮少年》没有将宣发重点放在能够感染观众的共鸣点上，导致影片不仅没有形成令人难忘的记忆点帮助扩散出圈，也没给到观众一个必须去电影院花钱看的理由。而此前大火的电影，尤其是动画电影，都会在宣传期就打造出一个让观众印象深刻、且能够主动传播的共鸣点，比如《哪吒》的“我命由我不由天”、《寻梦环游记》的“死亡不可怕，可怕的是被遗忘”等，都是观众看到后会感兴趣并主动转发的记忆点。图 / 《哪吒之魔童降世》其次，虽然片方邀请到了吴京宣传电影，但没有借助这一点去做更多的“发散”。另外，观众天妖表示，片方没有去邀请更多广东或香港的打星帮忙宣传，这一点也比较遗憾，因为《雄狮少年》的故事发生在广东，主要讲的还是醒狮文化，且影片的开头还提到了黄飞鸿，如果能请来曾饰演过黄飞鸿的李连杰帮忙宣传，效果可能也更好。电影温特认为，不仅正向的宣传基础没有打好，宣发对于影片负面的回应也不够谨慎。在角色模型造设定引发争议、拉低了路人观众的印象分时，宣发方不仅没有在前期很好地引导观众，还任由导演和编剧去回应这一敏感的负面问题，最终的结果只能是被各方解读“越描越黑”。另一方面，非动漫受众的路人群体，依然会抱有“动漫是给小孩子看”的想法。尤其《雄狮少年》的题材选择了一个原创形象，相比传统神话IP，终究是比较缺少路人缘的。在天妖看来，舞狮传统文化题材的动画，在不了解相关文化的普通观众眼中，很容易被误会为是“小众文艺的自我感动”，普通观众也会望而却步。此外，众多业内人士也认为，疫情影响下电影市场大盘不景气，也是《雄狮少年》无法大卖的原因之一。桃桃林林告诉燃财经：“动画电影主要受众群体就是青少年，因此上映的最好时机应该是暑期档。”《雄狮少年》因为疫情等原因，从暑期档挪档到12月，结果又迎来了学生期末、大盘冷清等问题。虽然目前还不知道《雄狮少年》的最终票房表现，但可以确定，这部电影很难成为市场意义上的“爆款”了。国漫未来该怎么走？随着行业发展和用户的扩大，市场对于动漫内容的需求其实是与日俱增的。有预测指出，到2022年，中国在线动画市场规模有望达到280亿的规模。艾瑞公司发布的《2020年中国动漫产业研究报告》也显示，泛二次元用户规模有望在2020年突破4亿。巨大的市场需求需要国产动画行业加速发展才能跟上“节奏”。但从目前的市场情况来看，国产动画电影不仅作品质量“飘忽不定”，且至今还无法保证每年票房10亿元+的稳定爆款产出。如果参照日本、美国两个动画产业大国的发展，可以发现国产动画和漫画几乎是完全割裂的两种状态，并没有打造完善的产业链进行联动发展。在产业链的缺失下，仅靠一两部爆款就想实现动漫大发展是不可能的。因此，哪怕《雄狮少年》真的成为票房25亿元的爆款，也不会成为国产动画行业的“救世主”。不过，《雄狮少年》对于国产动画电影的最大意义，在于其拓宽了题材范围，更新了技术表现力。天妖认为，《雄狮少年》的出现，引导市场看到了古装、神话、武侠以外的传统民间艺术题材。而吸取国外的成功经验也是国产动画行业发展迈出的第一步。在天妖看来，目前国产动画产业受日本创作模式影响过深，但从目前的发展情况来看，美国将作品解释权掌握在创作团队、而非个别作者手中的模式，也许更适合国内的发展。在模仿学习的基础上，也不能限制于神话、童话、民间传说等题材，要结合社情、国情找到的现代题材。董文欣也认同这种观点，“国产动画可以在传统民族文化、个人奋斗等元素上进行更多的开拓，这样我们的动画、电影才能够有未来，进而发展成好莱坞的模式。其实好莱坞、迪士尼都是从传统IP改编起家，然后逐步发展创新，就比如皮克斯的原创精髓都是立足于‘魔幻世界’。我们也可以向他们学习，将带有民族性、现实主义、传统案例等内容发展结合，再融入当下的价值观等。”此外，《雄狮少年》之所以没有真正成为爆款，其最大的“硬伤”在于剧本的缺陷。此前的《大鱼海棠》、《姜子牙》等跟爆款“失之交臂”的影片，其被诟病的最大原因也在于剧情老套或糟糕。很多观众也表示，看动画电影之前，“先谈剧情，再谈技术”，这也充分证明了编剧是国产动画行业崛起的重要基石。但据《2020年中国动漫产业研究报告》显示，由于薪资和劳动强度的不匹配，优质人才和从业人员的不足始终是困扰中国动漫产业发展的难题。且动漫行业编剧还面临着一个窘境，相比影视剧行业，国产动画行业还没有出现一个足够知名的编剧。这也意味着，动漫行业的编剧，比之影视行业更没有话语权，也没有办法保证自己的权益。这也形成了一个恶性循环。影视、动漫编剧锦鲤表示，“因为无法产出大卖的好作品，编剧的待遇无法提升，产业也就很难留下人才；人才的外流，进一步压缩了好内容出现的机会和频率，然后更加吸引不到外面的投资和人才涌入，完全是一个死循环。”因此，国产动画行业想要大规模发展，首要的是留住能做原创的人才，因为动画电影、番剧等作品都需要源源不断的原创才能保证行业的生命力。“艺术本来就是多元化、发散的，人才越多，写出的原创作品越多，出精品的概率才越高。另外，提升编剧的话语权，打破导演中心制，让导演和编剧进行团队共创，也是非常重要的。”锦鲤表示。参考资料：《行业寄予厚望的《雄狮少年》被“捧杀”了吗？》，来源：影视产业观察《国漫没有好编剧》，来源：飞娱财经*题图以及部分内文部分配图源于《雄狮少年》。文中天妖为化名。*免责声明：在任何情况下，本文中的信息或所表述的意见，均不构成对任何人的投资建议。阅读原文 ,2021-12-26 04:46:52,2021-12-26 04:51:53,22,12,https://www.zhihu.com/api/v4/answers/2286174777
RAY,1332,所以外国品牌，侮辱。三只松鼠，侮辱。雄狮少年，自信。我说了，我还是尽快去整容把眼睛整大点，不然哪天走在街上吃闷棍也不是没可能。,2021-12-29 07:42:24,2021-12-29 07:42:24,0,2,https://www.zhihu.com/api/v4/answers/2289953058
whenhear,3305,战略性互吹？,2021-12-28 20:43:48,2021-12-28 20:43:48,0,0,https://www.zhihu.com/api/v4/answers/2289618902
AN0NYM0US,618,都以为资本想让大家多生孩子接大盘，其实资本只想把一个国家绝户吃净换下一个。,2022-01-01 11:09:52,2022-01-01 11:09:53,0,4,https://www.zhihu.com/api/v4/answers/2293945964
皮亚洁鲍里斯,2668,快进到↓,2022-01-04 23:14:39,2022-01-04 23:19:40,0,13,https://www.zhihu.com/api/v4/answers/2297909935
1033041597,0,我的评价是，这么好的片子，夸夸都非得匿名吗？我知道这部片子非常好，是国漫之光，但咱这里不是大清，没什么避讳，就算是封神的片子也可以不匿名夸的,2021-12-24 01:00:14,2021-12-24 01:00:14,1,8,https://www.zhihu.com/api/v4/answers/2283782926
狼外婆的守护者,251,那什么，如果早几十年，有人说眯眯眼rh，你是片商你说这是定妆问题，眯眯眼也是中国人，我顶你，眯眯眼没有人权吗？如果早十几年，有人说眯眯眼rh，你是片商说这是定妆问题，眯眯眼也是中国人，我会看下这个片子到底好不好看，值不值得我去看如果早几年，有人说眯眯眼rh，你是片商说这是定妆问题，眯眯眼也是中国人，我会tui，滚粗，都说了那么多年了，你还没记性？就这还想赚我们钱？如果今天，你还说定妆问题，眯眯眼也是中国人，我只能笑笑，说一句看啊，它吃 都赶不上热乎移风易俗，地方禁忌，我觉得这是世界级别的常事，你是片商，你当然有决定怎么拍的权利，我们保有骂、不看和差评的权利就可以了,2021-12-27 18:25:59,2021-12-27 18:28:23,0,1,https://www.zhihu.com/api/v4/answers/2288067706
狐白,135,这有什么好奇怪的？上边看的文化类型：舞狮。下边看的制作内容：眯眯眼。,2021-12-28 11:32:03,2021-12-28 11:32:03,0,3,https://www.zhihu.com/api/v4/answers/2288837497
廿一,4,电影好不好，拿票房说话OK？现在”个别”媒体里的人总喜欢现在道德制高点上喊话，喊完话回到家里数钱，至于有没有人听，听了怎么想怎么做，完全不关他的事,2021-12-23 13:01:36,2021-12-23 13:01:36,0,15,https://www.zhihu.com/api/v4/answers/2282850994
袁蛋蛋,174,中国近几年的文学创作中只要出现明显对立的反派我都觉得是烂片中国创作者讲故事的能力已经被削弱到了一种及其可怕的地步，为了资本可以放弃作品精度。想起以前看《宝莲灯》，沉香劈山救母前，王母说山体和新天条相连，劈山就是毁坏新天条，众生继续生活在你不认可的旧天条下。救苍生还是就老妈，你来选。当沉香放弃劈毁旧天条的时候天道认为时机已到，新天条诞生。这种故事剧本实难再有，中国人的浪漫和“缘”许多人并不懂。对了，包括《哪吒之魔童降世》我也觉得很烂，这个片存在的意义就是为了刺激情绪。,2021-12-29 12:16:48,2021-12-29 12:19:39,0,1,https://www.zhihu.com/api/v4/answers/2290322392
很难不流汗黄豆,0,抗吧首偷，再偷不究,2021-12-28 15:42:55,2021-12-28 15:47:56,4,12,https://www.zhihu.com/api/v4/answers/2289220856
阿爬,1716,《一碗拉面的幸福》,2021-12-28 06:08:16,2021-12-28 06:08:16,0,0,https://www.zhihu.com/api/v4/answers/2288515769
知乎用户,2108,这可太好了，终于地域黑来到广东了……全国人民，咱每人慢慢等，必等分配到黑料。以后咱们就出门互相问候祖宗。祝你冚家都是长的如雄狮少年主角一样的文化自信与充满民族气节与精神……,2021-12-29 10:14:53,2021-12-29 10:14:53,0,1,https://www.zhihu.com/api/v4/answers/2290118590
过哥说电影,198,,2021-12-29 14:07:28,2021-12-29 14:07:28,0,0,https://www.zhihu.com/api/v4/answers/2290473134
丘言,23,没看过，真文化自信还得看解放军文艺作品尤其是以魏巍为代表的作家,2021-12-29 19:05:40,2021-12-29 19:05:40,0,0,https://www.zhihu.com/api/v4/answers/2290914139
陈熙,4124,我觉得改为“自宫”更加贴切。,2021-12-30 22:36:13,2021-12-30 22:36:13,0,0,https://www.zhihu.com/api/v4/answers/2292463212
贪玩,350,,2021-12-29 03:19:43,2021-12-29 03:24:44,0,1,https://www.zhihu.com/api/v4/answers/2289908882
欢乐英雄12315,75,如果是广播电台，光听不看，这么说或许可以理解。央视不看视频、不看剧照吗？看到舞狮这一个点，就称赞全片，其他要素全不管，新闻是这样吗？影视是这样的吗？依稀仿佛，圈圈圈圈……,2021-12-29 00:27:09,2021-12-29 00:27:09,0,0,https://www.zhihu.com/api/v4/answers/2289844176
知乎用户,157,这种带着西方审美面具的国潮还是算了吧。,2021-12-29 16:08:31,2021-12-29 16:08:31,0,0,https://www.zhihu.com/api/v4/answers/2290673359
张知道,2489,别说长相了，真的，贾队长那长相都比他们爱国……,2021-12-28 13:56:08,2021-12-28 13:56:08,0,1,https://www.zhihu.com/api/v4/answers/2289047112
知乎用户,42,说明以前以为他们是JEW经入脑了，肉体还是同胞，还有救现在看来。。它们可能真的是JEWS，那审美当然和汉族乃至中华民族不同,2021-12-31 20:35:27,2021-12-31 20:35:27,0,0,https://www.zhihu.com/api/v4/answers/2293533812
费费,31,来我们来捋一下，广大群众对辱华的认知大概是这样的历程。1.不知道什么是辱华，官方手把手的教，这样这样这样都是辱华。2.官方喊了辱华，群众辨别了一下，有响应的有反对的。3.官方喊了辱华，官方帮助群众辨别，群众不用辨别，有响应的有反对的，官方监督谁反对并封禁。4.官方喊了辱华，要求群众响应，群众热切响应并互相监督谁反对，由此来决定跟谁划清界限。5.群众提醒官方xxx辱华了，并号召所有人响应，提醒官方xxx辱华了。6.群众找到的辱华的点太多了，每一次都提醒官方，官方没想宣传的辱华也辱华了，于是号召群众冷静。7.辱华的地方越来越多了，官方只在特定的辱华事件表态，群众在所有辱华事件表态，心中对于官方的不作为暗暗不满。过于保守。8.有些辱华事件官方不认为辱华了，甚至是官方重点宣传的东西，群众都觉得辱华了，官方澄清。群众把官方骂了。9.官方让群众闭嘴，并要求在特定的事件张特定的嘴。群众想了想，识时务者为俊杰！以后发言自我审查，坐等官方表态，然后再发言。10.接第一个步骤，群众又不知道啥叫辱华了，官方再次手把手的教。但是，大部分群众已经说不出话喽！但是他们还是会在心里响应官方的并暗暗地在心里埋下了谨言慎行的种子。11.种子长成参天大树。自我审查成为习惯。不再说人话。12.群众盼着大结局，但口上说的是yyds.,2022-01-04 10:15:09,2022-01-04 10:15:09,2,4,https://www.zhihu.com/api/v4/answers/2296916492
ljvv,5,别再给我推雄狮的营销文了这片什么样就那样了，天天吹,2021-12-26 11:20:00,2021-12-26 11:20:00,0,1,https://www.zhihu.com/api/v4/answers/2286364442
鱼香肉丝,934,丑成这样的人设有什么好看的。,2021-12-27 17:14:09,2021-12-27 17:14:09,0,1,https://www.zhihu.com/api/v4/answers/2287969807
一一一,44,内鬼内鬼内鬼，央视女主持要么是美国人，要么嫁给美国人！！！,2021-12-28 22:44:12,2021-12-28 22:44:12,0,1,https://www.zhihu.com/api/v4/answers/2289747284
黑加仑Janin,462,在国内电影历史，论底层小人物的塑造，星爷说第二没有人敢说第一但星爷从来都不会选“丑的人”或“长相奇怪的人”来饰演主角因为选角的基本理念就是“人物特性一定要符合角色，不能让观众在观影途中分心”那么请问长成这样的主角出现在大荧幕时观众内心想的是：“没有退路了，我一定要赢”还是“这特么到底是不是个人？”即使真的需要刻意扮丑，方法也要千千万万种例如历届星女郎的“龅牙”、“戴牙套”、“抠鼻屎” 等等等等等等但是导演组却选择了最为政治敏感的一种：宽眼距 + 眯眯眼还说“去了广东采风”、“让我们去掉滤镜”、“照照镜子”笔者就是广东土生土长的人，知乎头像就是我本人请问导演组，我该出生在哪个地市？呀屎啦你剧情逻辑硬伤也非常多你说阿娟有个“舞狮梦”，参加舞狮大赛勉强说得过去，那你让阿猫阿狗参赛的动机在哪？“废物证明自己” 和 “参加舞狮大赛” 有什么必然联系吗？人家阿狗还要赚钱养家糊口的好吗？然后阿娟爸爸从工地摔成植物人送回老家，阿娟第一反应居然是再去工地打工。这不第一时间去工地索要工伤赔偿，难道想靠扭钢筋来承担高昂的医药费吗？关键是妈妈同意了就更离谱，前脚老公摔瘫，后脚让儿子再去打工。这不怕再摔死一个儿子？前面说了那么多要打工赚钱给孩子读书改变命运，然后就接着子随父业继续打散工，形成家族贫穷死循环，这内涵的价值观也是歪的离谱。电影主旨也流于表面，多次通过阿娟刻意煽情来表达底层人民的努力与挣扎，恨不得每10分钟让阿娟朗诵一次中心思想，尬的全身鸡皮疙瘩都起了。好的电影根本不需要文绉绉、直当当的台词点破主旨。某些人居然好意思称之为“国漫天花板”，你家住的是白雪公主七矮人房型吗？你问我怎么评价《雄狮少年》？这个票房就是对它最好的评价，上面写着几个字：“拍的不错，以后别拍了”,2021-12-27 18:11:13,2021-12-27 18:24:26,3,10,https://www.zhihu.com/api/v4/answers/2288050031
老李号澜清,202,努力的方向错了，越努力错的越多。作为美术电影，“美”呢？特效做的好不能给人物迎合西方歧视性审美洗地。,2021-12-27 18:15:20,2021-12-27 18:15:20,0,0,https://www.zhihu.com/api/v4/answers/2288054579
知乎用户,194,阴间审美这不是审美的问题，这特么就是辱华,2021-12-31 16:58:43,2021-12-31 16:58:43,0,0,https://www.zhihu.com/api/v4/answers/2293334093
Jasper05,265,,2021-12-27 20:36:12,2021-12-27 20:41:13,3,0,https://www.zhihu.com/api/v4/answers/2288211681
Jasper05,265,,2021-12-27 20:36:12,2021-12-27 20:41:13,3,0,https://www.zhihu.com/api/v4/answers/2288211681
