author,fans_count,content,created_time,updated_time,comment_count,voteup_count,url
橙子曰,296,人次45.6w，场次12.1w，人均不到4个人的冠军233而且这好像都不是“限定词加的多谁都能破纪录”的问题了。不提大概念的贺岁档，要不年货熊出没你都不好说ps：熊出没点映有4000w+那算过年前，白蛇缘起咋算？如果白蛇是元旦过后，不算贺岁，那12月上映的算不算贺岁？14年的片子，好像一半的一半都没吧。那如果十冷就贺岁了1天，不算，那这是不是国产动画，算不算贺岁档呢？难不成还想要更羞辱的？还没下映呢，这个也不算贺岁档？嗯，那这个限定词是，“12月上映，12月内取得主要票房的国产动画中点映票房”创纪录，这样吗？不知道对不对，求解？,2021/12/15 14:04,2021/12/15 14:23,40,653,https://www.zhihu.com/api/v4/answers/2271894155
周先生,698,666花了不少钱吧，刚想回答，结果竟然是点赞，看来这个点赞也是可以后台帮你点的吧？最近花了不少钱，找了不少路子吧。。各种大V，各路水军自媒体，都在吹。。。希望，你们能再多花钱，在宣发上再花个几十亿，排片再强迫影院排个50%以上，最后票房1亿不到。这样，你们这群人就知道觉醒的民众是多么难糊弄了。想要再糊弄我们？你要让宋某一无罪，你要让许某怡无罪，你要让罗某平无罪。现在的情况是，国家已经进入了一个轨道，一个发展的轨道。。不管上面的谁打了招呼，不管上面的谁想要搞事，只要这个国家想要生存，只要这个国家想要发展，只要这个国家想要上进，只要这个国家想要往上爬，所有阻挡人民觉醒的人，所有阻挡民族自信的人，都会被历史的车轮碾碎。——————————分割线————最新情况，终于大家发现了自己“被好评”，已经开始打分了。终于降到53%了！！！,2021/12/23 10:02,2021/12/29 10:35,10,812,https://www.zhihu.com/api/v4/answers/2282544270
实习舰长,11,据说这是原画，不保真。,2021/12/22 19:25,2021/12/22 19:30,22,3153,https://www.zhihu.com/api/v4/answers/2281942533
暴流雪,2491,单这个海报就让人不喜欢→_→。狮子头破洞还可以说是体现舞狮文化落寞什么的，但是破洞里面躲一个吊角眼，真的是咋看咋奇怪。明明是舞狮这种热闹的文化元素，但是一点喜气或者朝气的感觉都没有。仔细看的话，左边那个狮子眼也是故意做成了吊角眼。狮头破了一个洞，一个人在里面露出奇怪的眼神。给我的感觉跟埋伏在草丛里面的毒蛇一样，一股阴险的感觉。拜托，一个舞狮子的海报，整点阳间的气氛吧。,2021/12/18 12:54,2021/12/18 12:59,75,1153,https://www.zhihu.com/api/v4/answers/2276182385
wangzhonggw,3525,目前中国文艺界有一种现象……也不知道是不是当代中国特有的现象，就是：有一小撮人，形成了一个和广大普通群众隔绝的文艺贵族小圈子，圈子里面是个强烈的回音壁。这群文艺小贵族掌握着各种大学、评奖、协会，形成一个魏晋清流一样的圈子，师生朋友之间互相吹捧发奖。圈子里的主要思想观念就是各种高级脸审美、清谈后现代哲学、LGBT动保素食之类从国外进口的二手白左话题。至于普通一个中国街头卖包子大妈或者出租车司机到底在想什么，过着什么样的生活，甚至长什么样，这群文艺小贵族是毫不关心的。既不了解，也不想了解。他们对纽约某文艺沙龙上的某位后现代摇滚歌手的了解反而更多一些。抖音、快手、网文、二次元，比他们接地气的多。小资文人和你我根本不在一个世界。其实无所谓，老百姓已经用脚投票给战狼2了。谁会在乎他们呢。——————随手答的，不严谨，没想到被赞的还不少。既然如此就补充一下。我并不是在搞什么成分鉴定之类的，只是想表达我们的文艺界受“先进文明”的影响太大了。以至于我们想讲自己的故事的时候，也不得不用人家的语言。类似于很多留学生自然而然地就说presentation、paper、deadline，我相信他们的诚实，他们确实是在脑海里一时间找不到对应的中文词，因为日常用的多习惯了。老实说这种小事，也没必要太敏感，毕竟大家都能听懂。但为什么我们居然会一时间想不起“做报告、发论文、作业明天就要交了”这样地道的话来呢。这才是值得思考的问题所在。贴个其他答主在类似话题下的回答。如何看待三只松鼠广告宣传被质疑故意丑化国人，公司发表声明称「妆容基于个人特征打造，无刻意丑化」？再强调一下，以上内容只是在表达一种思考，不是在鼓动中外对立。,2021/12/25 16:32,2021/12/27 1:31,86,2372,https://www.zhihu.com/api/v4/answers/2285669833
匿名用户,0,且不论各种谣传的小道消息，仅以公开信息讨论，片方赢麻了以下信息全部源自公开渠道，切实可查首先，这是个主旋律片，主管部门喜欢官媒站台钱和人脉都是次要条件，首先是获得了监管部门的认可站台其次，主角是尚气类形象，外国姥爷喜欢不多说，自称吹捧民族精神的中国片能在国外拿奖最后，宣发吹捧票房能上二十五亿，股东姥爷喜欢宣发期间资方华录百纳的股价涨幅约50%，市值增长超二十亿，每日成交量不只是翻倍有这三方护佑加持，可以说《雄狮少年》获得了无可置疑的成功，制作团队的前途和钱途都一片光明=================至于说宣称的25亿票房到现在一个亿都没有？这都是细枝末节，即使不考虑疫情现在这个时间点也不是出票房奇迹的月份啊，吹吹而已不要当真。扣除院线分成后很多影片都是大亏特亏的，但很多时候资方在金融市场操作一番在电影上映前就赚钱了。至于信了二十五亿的股市韭菜们，只能说这次非常抱歉，下次继续骗你。当然有人会问了，观众不买账啊？难道不该关心观众的感受么？难道不怕下次骗不到韭菜吗？第一，当然不关心观众的感受，又不指望直接从观众手里捞钱或者更直白地说，如果制作团队真心想做一个爆款就不会玩这种行为艺术了，他们会挖空心思去讨好观众讨好到文艺圈们觉得媚俗的地步，而不是说观众不行第二，资方下次换个马甲自然有人上单，至于实控人什么的大多数韭菜是不会关注的自一八年年末开始，华录百纳股价一直比较稳定维持在五块左右，但雄狮少年宣发期间最高涨到了七块六（当然现在已经跌到六块四了），可以说资本低吸高抛已经搞完一轮，非常成功,2021/12/23 13:38,2021/12/25 14:25,7,370,https://www.zhihu.com/api/v4/answers/2282902231
摧花辣手,67,《镜之边缘》中的Faith《镜之边缘：催化剂》中的Faith连丑八怪制造商EA都知道，什么样的脸，玩家喜欢。但是，你一个国产动画，搞出来的中国人物，比《尚气》还丑，还请一堆水军来洗。你上头有谁？,2021/12/23 8:09,2021/12/23 8:14,5,357,https://www.zhihu.com/api/v4/answers/2282398179
匿名用户,0,当年有人一脚踢烂了东亚病夫这个烂牌子，今天有的人恨不得把唐氏眯眯眼纹在自己的脸上生怕别人看不出来自己的文化自信。————————这片子让我看到了以后可能会出现的一个对华意识侵略的新思路“高质量内容+明显外来私货=大动作抵制“高质量内容+一点外来私货=边抵制边接受“高质量内容+本土私货+控评=自己人打起来属实是本地人教外国人私货的用法了保不准以后得私货都会本土化打着自己人高质量内容的名头搞着饭里夹屎的恶戏一点一点的让你习惯屎味的饭，然后你反驳的时候它就会来跟你讲你们要自信，更有甚者颠倒是非把饭说成是恶俗你们应该自信点都吃屎，当我跟它讲你们为什么不给美院和陈曼跪下来磕头道歉的时候，他把我拉黑了。对外我们可能会一致排外，对内呢?然后呢?然后就不重要了，自己内部已经被人挑拨出现了裂缝，目的已经达到了，接下来只需要把裂痕扩大。已下是我在头条看到一个自我矛盾的反骨仔发言,2021/12/23 9:45,2021/12/26 11:20,8,523,https://www.zhihu.com/api/v4/answers/2282515529
钢笔漏水,2318,没法评价。说好的舞狮文化，我顶着……大概齐能算毁誉参半的名声做好了最差不过浪费张票钱的准备试了一下，在勒泰中心的ume影城。……结果它正中我的雷点。你要实际看的话，它算是经费充足动作流畅，在国产动画普遍帧数欠奉的情况下，算是独树一帜，显得豪华。（而且说实在的，实际看到动起来之后确实能忽略一些建模问题）那它在我看来雷在哪呢？还恰恰是态度。通篇就是那种大城市下乡，见识到乡下文化的一面然后想象来凑凑个故事出来。本质上是以一种猎奇的眼光来对待故事里理应是主轴的舞狮。整个下来，我仿佛听到导演的感叹“你们乡下人（重音），还会这么玩。”这太我个人雷点了。我挺讨厌这种“欸你说村里那帮村痞说的烧饼，其实不就是做败了的面包吗？”观念的。喻体越不食烟火，本体越接地气，则这种观念带给我的反感越盛。That's all.,2021/12/25 10:37,2021/12/25 10:37,8,105,https://www.zhihu.com/api/v4/answers/2285287685
错乱谋,149,街上新开了家蛋糕店老板大嗓门揽客：传统美食，走过路过千万不要错过！被吸引来的顾客：哎老板，你这蛋糕上面有屎老板：这不是屎，这是广东传统美食，当地人都吃这个顾客：你骗鬼，我在广东就没见人吃过这样的东西老板：不不不，我在广东采过风，如果你们想一想，曾经吃过的一些东西是什么样子，适当的加工下，就能融入到我们的蛋糕里了。顾客：...我小时候也没吃过屎，我周围只有精神病才吃屎（老板看围观的人越来越多，指指点点就是谁都不买，急忙花钱请人站台排队）托儿跳出来：你这是不是在歧视精神病？顾客上下端详了一下托儿：怎么，您也是精神病吃过屎？托儿：好好说话怎么还骂上人了呢？顾客：哦，合辙你也知道精神病吃屎不好看啊？我不接受这种形象，他这么说我不叫侮辱，我们抗议反倒成了侮辱，你们挺行啊？托儿：你买了蛋糕吗？你吃了蛋糕吗？你不吃怎么知道好不好吃？顾客：你TM有病吧，有屎我还得尝下才知道好不好吃？托儿：你看那边排了一条长队，买过的人都说好吃，你们这些抗议的人把这蛋糕定性成屎并逢人就说这是屎是否又太片面并激进了呢？顾客：那是你们请来排队的，光晒个发票有什么意义，有本事你就让他们把蛋糕吃完。擦干额上汗水的老板又冒出来：你不懂，这是我在美食上更多的尝试和表达，我们只是努力地做了一次探索。看到老板突然回过味的顾客：国外的人说我们中国人爱吃屎，你做成这样神马意思？我看你自己平时吃的也不长这样啊？老板：你们要有审美自信！顾客：怎么着我吃个屎就自信了？？？托儿：你们太没文化了，据专家考证，我们唐朝就是吃的螺蛳粉这个味，你看大闹天宫里玉帝吃的榴莲也臭，天书里吃的臭豆腐也臭，这是传统美食啊！！！（破音）顾客：榴莲 螺蛳粉 臭豆腐这些只是闻着臭吃着香，你列了一堆，请问有没有看着像屎，闻着也臭，吃着也臭的东西？你说的那几个有没有全满足的？如果有那就是屎，你说出花来那也是屎。顾客：话说回来，上次电视里你可是奔着国外拿奖去的老板又藏起来，托儿赶紧干活：那次采访是拼接，是断章取义，这店是卫生局合作单位，你们不信老板也要相信卫生局！顾客：卫生局又不在你家厨房呆着看你干活，谁知道你偷偷往好好的蛋糕上面抹屎托儿：你们这样错过传统美食我很痛心。这样吧，今天我自费包场，来买的统统我请！！！（周围一片哄笑，夹杂零零散散的两声叫好）极度无语的顾客：你真的有大病，这蛋糕有屎，别说你请客，倒贴钱我都不吃懂吗？？？后面发生了什么就不清楚了，听说老板又说蛋糕参考的其实是东北人，花了大钱终于流水过亿。不知道说什么好，祝老板和托儿们全家都开心吧。,2021/12/25 18:58,2021/12/30 18:59,24,889,https://www.zhihu.com/api/v4/answers/2285807452
左道,747,  有一种为了迎合政治正确而疯狂叠buff妄图两头讨好，结果呢显而易见。  就像以前寓言故事一样，蝙蝠装飞禽又装走兽，然后就是两头喊打。  这种迎合欧美对于国人刻板印象夹带私货妄图用剧本叠个积极向上的buff已经没用了啊。  最搞笑的就是，当水军洗地长相的时候你说希望他们家族后代也是这种长相的时候。  水军也蚌埠住了，随手把你举报了？？  乐了,2021/12/22 20:09,2021/12/22 20:09,28,4027,https://www.zhihu.com/api/v4/answers/2281987905
LLL ZZZ,1900,追记。电影去看了。片子本身呢，属于那种故事很简单，一两句就说完了。做工是不错的，标准的作业水平。剧情逻辑上的瑕疵，为了满足艺术夸张，也能接受。总体水平呢，姜子牙这样的程度还是有的。但是，为什么事情会变成这样？我认为责任完全在主创团队自己身上。关于人物的形象设计，比如说咸鱼强的买家老板，眼睛就挺大的，跟马里奥似的。我觉得吧，主角和几个主要团队成员的面部设计，其实可以解释成为突出一种【衰相】，从面部突出他们就是那种命不好也没有运气的人。这样解释，就比较容易被人接受了。但是，主创团队在公关的时候做了什么呢？1，居然说广东人普遍就长这样。甚至还叫别人拿面镜子照照，这简直就不是人话了。2，还试图搬出国内外权威来给自己站台，这更加招致反感，激发民族和反权威的双重情绪。其实动画片是不是辱华，广大网友不知道吗？他们当然知道。但是他们更在意的，是主创们这种傲慢的态度。辱华的不是动画片里面的人物，辱华的是主创团队你们的态度和行为。我能理解，按照这部片子的品质和完成度，还有之前在国外也得到了一定肯定，团队可能有些小得意，但是有些得意忘形了吧。什么叫做拿出一面镜子，看看自己长什么样子？中文里面，叫人回去拿面镜子照照自己，这是好话吗？这样说话，那也就别怪别人拿你们发泄情绪，望你们身上扣帽子，再踩几脚。就凭主创团队鼻孔朝天说广东人都长这样，这钱就别挣了。普通人的形象？真以为大众笨到了不知道普通人长什么样子？普通人就是这个人眼睛大间距窄，那个人眼睛小间距宽，这个人鼻子大嘴巴小，那个人鼻子小嘴巴大，这叫做普通人。各式各样，千奇百怪的，才叫普通人。丑成一个样子的，那叫做刻意丑化一个群体。典型的西方刻板印象的黄种人形象，把丑的那部分特征普遍化，美其名曰去网红化。典型的西方刻板印象的中国题材，专盯着中国社会的负面和伤疤，美其名曰不要大叙事。主创团队居然还叫嚣叫中国人自己回去照照镜子？这一句话，就透出了主创团队，对于中国大众的傲慢。之前的清华美院也好，陈漫也好，都透着这种傲慢。这种傲慢只会对中国，对于中国大众展现。而对于外国，他们的身段都很低，第一时间就把影片送去国外参展，把外国人的评价当作荣誉，甚至拿来作为对于中国大众批评的反击材料。挣钱还想要高高在上，让观众们跪着受教？2021年了，想什么呢？大家看看他们去广州参加艺术博览会的相关作品，脸部特写的作品，只有一副是海报翻版是宽眼距的。可见，宽眼距小眼睛是动画主创团队特制的，是不是他们觉得不是他们文艺圈子的观众们，就该长这样？ 1840年广东青年黄飞鸿在舞狮子，2021年广东少年还在舞狮子。广东人就会舞狮子？中国舞狮子的全都是广东人？把故事的背景和人物的动机弄得也稍微宏大一点，全国舞狮地区分赛之类的呢？当然咯，要是说还有续集，这是第一部，后面还会发展，什么南北狮会，那到时候另说。 ,2021/12/18 5:47,2021/12/30 22:36,1,368,https://www.zhihu.com/api/v4/answers/2275847696
轩辕袁,84,人民群众：这包子里面的馅是翔吧？某某：不是，纯肉馅，中国人不骗中国人。人民群众：可我掰开看了下，发现确实是翔啊。某某：你知道做这包子的人是谁吗？人家可是特级厨师，还是经过认证的，你凭什么说有翔？人民群众：问题是它里面确实有翔，不信你可以吃下试试。某某：你知道这些包子耗费了多少人力、物力、财力吗？别不识好歹！人民群众：喂，我是说包子里面有翔呀。某某：包子就是这样的，我们这边的包子都是这样子。人民群众：真搞不懂你们，既然都花了那么大的代价去弄这些包子，为什么还要往里面掺翔呢？某某：抛开翔不谈，这包子难道不好吃吗？人民群众：有翔怎么吃，人是不吃翔的，只有够才吃翔。某某：这些刁民，不肯掏钱就算了，居然还敢骂老子。,2021/12/23 9:34,2021/12/23 9:34,9,2749,https://www.zhihu.com/api/v4/answers/2282499720
张小平,106,孙导最近应该听过不少广东人对他亲切的问候,2021/12/22 15:52,2021/12/22 15:52,5,204,https://www.zhihu.com/api/v4/answers/2281648004
混沌无极大道,1,,2021/12/18 11:51,2021/12/18 11:56,4,356,https://www.zhihu.com/api/v4/answers/2276114110
阿基米德原力,395,没啥好评价的，贴吧老哥们都说挺明白了不过也别奇怪，有的人就是喜欢这口。比如你看，平时最喜欢挑刺的豆瓣用户竟然一反常态，给分宽容起来只能说，这深刻展示了我国两个人群的喜好差距。…………补充下…………有朋友私信跟我说这个是水军搞的控评，不怪豆瓣用户。首先很感谢热心网友的提示，但我还是得强调下：我是确确实实在特指豆瓣用户，真 人 用 户。水军嘛，肯定是有的。但是豆瓣也有许多人真觉得这玩意拍的好，甚至专门写东西跟你知乎对线哦~当然了，要说带劲那还是得直接看这个影片下的热评(话说这个不随时间改变的8.4分是真的给咱笑拉了)我跟你们说，第一个是专业人士，控评一整套的，没意思。所以，要看就看第二个这个《狮》！狮建议各位直接跳转评论区。看这作者高强度对线，以及粉丝们如何簇拥。希望各位看完后能对豆瓣真实的用户现状有个船新的认识。,2021/12/23 1:30,2021/12/27 3:13,14,434,https://www.zhihu.com/api/v4/answers/2282307342
