author,fans_count,content,created_time,updated_time,comment_count,voteup_count,url
macguffin,23227,这个支持和政治立场没多大关系，主要是商业抱团。他们这些平庸的，空洞的，形式主义的创作者们天然地惺惺相惜。,2022-01-04 00:54:05,2022-01-04 00:54:05,0,8,https://www.zhihu.com/api/v4/answers/2296680228
知乎用户,29,吴京咋了？他是拍了几部不错的电影，也想来糟蹋我的眼睛吗？哪天他偷税漏税，照样也要进去；哪天他婚内出轨嫖娼，照样全网嘲讽。世间的真理是，真的永远是真的，假的永远是假的。美的就是美的，丑的就是丑的。与其跟随别人的观点，我更相信自己的判断。该取关就取关，该避雷就避雷。附图一张：再再附图，群众的眼睛是雪亮的。,2021-12-20 23:09:16,2021-12-28 20:39:38,80,3330,https://www.zhihu.com/api/v4/answers/2279381508
小马,8139,其实也没那么多深奥的道理，如果大家今后不想在荧幕中看见傅满洲和眯眯眼代表中国人形象，最好办法就是让这样的电影票房扑街，总有人过分傲慢，蔑视群众，视之为票房韭菜，不看还不行，不看还就被扣上乌合之众，扣上垃圾审美大帽子，非让你花钱然后强按头跪着吃屎，还不准说不好吃。尚气做过一次示范，动用水军铺天盖地，政治正确帽子一顶顶来，可是该扑街还是得扑街，有些人还是傲慢，不长记性，签了对赌协议还敢这么玩，挺好，大家作为审美低级的普通群众，平时工作也很忙，荷包也有限，没功夫去上赶着陪你玩，就当你拍一部曲高和寡的小众电影内部播放，给“国漫增光”也挺好不是吗？你那小圈子该评奖也不耽误你评，是不？你制作成本高？你签了对赌协议？那和观众有啥关系呢？大家都是乌合之众，但还是有决定花不花口袋里这点钱的权力，是不？大家就想看着你对赌输掉破产，行不？电影圈骂观众也不是一天两天了，厨子天天骂顾客，不差您一个，可您想让我掏钱，还得捧着您居高临下的鄙视我，哈哈哈，您老怕是白日做梦想屁吃吧，大家想听你bb叨叨，在你开群嘲大招后，跟你科学严肃的讨论一下广东人是否都是就长这样？不是，别误会，大家是想看你自信满满的去对赌以为会有二十亿票房，却忙着半夜开三千一张的高朋满座的阴间场，十五天才刷出1.5亿的笑柄，大家想看你嘴硬着去卖房子跳楼，仅此而已。,2021-12-31 00:48:07,2021-12-31 01:15:16,0,31,https://www.zhihu.com/api/v4/answers/2292570631
宅闻天下,316,"本来一个具有15亿潜力的电影，因为不知道是创作团队里哪几个人怎么想的，角色形象设计成这样，把自己的票房上限打了个对折还多。此时如果主创愿意公开道个歉，至少6亿收回成本（成本2亿+）还是可期的，结果制片和导演接受采访公开说“你照照镜子”“你就是这样长的”，现在已经在为突破两亿挣扎了。只能说，往原本不错的汤里丢死老鼠，结果卖不掉了，活该。以吴京的知名度应该能让这部电影票房高一些，攀登者这种电影因为他都能有十几亿票房不过个人依然不看好它能咸鱼翻身，即便不算点映，正式上映这都几天了，真要是被观众喜爱，票房曲线早就急剧上扬了，结果这片今天被排片量仅为自己三分之一的跨过鸭绿江几乎超了一倍的票房。被广大群众用脚和钱包投票钉死的结论，谁来都没用————————————————————为了防杠精，上述评论方式只针对商业电影2. 看到有些回答以“共同制作方里多个官方机构""来给这片子站台，我只能说，从被战狼2碾压的建军，到去年的八佰，这一堆官方宣传机构早就被证明对片子是否有立场问题没有啥保证效果，为啥这样就不是我这一介平民能谈的了最后列举下我对一些电影是否有立场问题的看法，欢迎比对自己的观点片名         立场问题严重情况（分无/小/中/大四个级别）集结号     中攀登者     小空天猎     小建军大业  小八百         大金刚川      中雄狮少年   中",2021-12-21 00:48:07,2021-12-21 01:06:35,12,695,https://www.zhihu.com/api/v4/answers/2279466078
WXPZDM,71,挣钱嘛，不寒酸。我想起来描写美国政治的一句话：驴象本一家，资本家。,2021-12-26 13:00:04,2021-12-26 13:00:04,2,54,https://www.zhihu.com/api/v4/answers/2286459312
祥昊,5635,"突然发现历史总是惊人的相似。就在前几年，有一个中国电影里程碑级别的电影横空出世，耗资五千万，筹备十二年，为此国内顶级专家教授还专门开了一个研讨会。得到了一致的好好好好好好评。更令人感动的还有这个。带着病坐着轮椅过来致辞。看着这姐姐真诚的眼珠子都要哭了出来。你说，这样的电影，成不了中国电影屎的里程碑，你答应吗？！！最终这部电影豆瓣评分2.2，史无前例的获得了95%的一星好评，妈耶，长这么大我头一次看见评分这么整齐的神作。好了反观这部国产动画电影。你看这片嘿，根正苗红弘扬传统文化，振兴中国动画。但是吧，一般国内弘扬振兴都是把主角往美化方面塑造。比如上世纪五六十年代是这样的。就算是牺牲，也得是这样的再往前找找。看下清朝的吧清：阿玉锡持矛荡寇图   作者郎世宁，正宗意呆利老外，从小画油画的，写实风。你瞅瞅这个帅嘿。可惜看不到正脸。没关系，咱看看别的。乾隆大阅骑马图，还是郎世宁画的，就问你这一身，帅不？咱再往前点，看下明朝的。明《关羽擒将图》商喜,你看这二爷，虽然大脸盘子，丹凤眼，那仍旧是不怒自威，天神下凡。就是二爷这绿帽子咋串色了。再看看庞德，虽然被扒了个精光，也是龇牙咧嘴怒目倒张，有个反派的觉悟。哎哎哎兄弟轻点轻点，头发要被薅掉了那咱再往前走一个朝代，元朝。元朝可是少数民族统治的时代，汉文化凋零。你看这个，五王醉归图 元代的任仁发给画的，你瞅瞅，就算是喝醉了，都是憨态可掬。大爷我还能喝，莫挨老子元 五王醉归图这酒到位了，嗝~元 五王醉归图你瞅啥，瞅你咋地。那么再往前点，唐宋时代，看看这个，唐，八公图你瞅这武将，虽然黑的有点过分，你看这大眼珠子，就问你威不威武   再看看被称为大怂的宋朝，一直挨打，可能人物能委婉点你说啥呢你，不给点赞知道啥下场不？！这个时候有人说了，那都是武将，被美化了，那再来个平民的。宋，货郎图  来嘛大爷，快活啊~~你瞅瞅这红配绿喜庆的配色，再看看这骚气的肢体动作和挑逗的手指，就问你骚不骚。咳咳快进继续往前，魏晋时期墓葬的漫画风。你看这小山羊这萌萌哒的小眼神在往前点，东晋《洛神赋图》顾恺之，魏晋时期都想着修仙，这人都仙气飘飘的带着文化气息。再再再往前一大坨，到了秦朝，兵马俑宝强，是你吗宝强你瞅瞅，就算是历代画风不同审美不同，弘扬振兴都是往威武雄壮方面走的。这片咋弄了仨猴儿上去？！！",2021-12-21 10:04:59,2021-12-21 22:19:09,346,12919,https://www.zhihu.com/api/v4/answers/2279712956
知乎用户,51820,如果喜欢，那即便有很多人认为眼睛和去上海打工侮辱广东人，你依旧喜欢就好。如果你讨厌，没必要因为吴京支持你就转变态度，你是你，不是其他人。,2021-12-28 12:15:12,2021-12-28 12:15:12,0,10,https://www.zhihu.com/api/v4/answers/2288904780
罗清,415,各种反串真是让人防不胜防，我实在没工夫去一个个鉴别外皮下是什么成分。无论你是支持也好，反对也罢。我只说一个最基本的行为逻辑。一部片子卖的差，会有人花钱吹它，因为想更卖座一点。一部片子卖的好，也会有人花钱黑它，因为想让别的片子多卖一点。但是如果一个片子本来就卖的很差，会有人花钱去黑它吗？竟然有人说黑这部《雄狮少年》的人是拿钱办事？您这点票房也配？,2021-12-20 23:55:08,2021-12-22 06:50:39,0,2238,https://www.zhihu.com/api/v4/answers/2279427338
乌合之子但愿君,53627,感谢 @叶佳桐 老师邀请回答。其实也不能叫站台，毕竟吴京老师和《雄狮少年》是有一些渊源的，除了众所周知的舞狮精神是相契合的以外。渊源。早在他参加《幸福三重奏》第三季的时候，就和谢楠分享过南北舞狮的差异，他说北狮更像杂耍，是一种技巧性的展现，南狮是练拳的人练的，它是走的南拳步。吴京老师还比划了几下关于舞狮的动作。虽然前半部分在陈家村里，也有通过模仿周星驰电影里的武术元素增强其舞狮的韵味，但在《雄狮少年》里的后半部分，武术功底的拳法体现得更为明显。其中比较经典的画面是两个。一个是已经成长为黝黑皮肤的少年阿娟，站在顶楼带着狮头进行舞狮的过程。那是舞狮大赛决赛的当天，阿娟原本想舞完最后一次，就和工友前往上海打工。在顶楼独自一人舞狮的过程中，阿娟的脚上有创面，走起来摇摇晃晃，撞到了一些他自己搭建的桩，但他在摇晃之中还是稳住了身形，打出了一套漂亮的醉拳舞狮。说起这个醉拳，不知道朋友们有没有看过吴京在电影《醉猴》里打的醉拳。《雄狮少年》的动作指导还是颇费了一番功夫的，又要有武打的拳意，又要表现舞狮的神气，人舞狮和动画里的纸片人舞狮还是差别蛮大的。另一个是在决赛赛场上，阿娟在阿猫的帮助下，和无极队进行夺青的过程。就如同咸鱼强说的那样，阿娟和阿猫都不是走硬功夫的那派，阿娟身轻瘦弱、阿猫体瘦似猴，但强就强在他们可以化劣势为优势，将更机灵的动作用在舞狮里。至于谈到男生阿娟的三次变化，这也值得说一下。男生阿娟早期的面部形状，我在另一个回答里也说过，是一个娇弱的、未完成的红白面涂面文化的结构。到阿娟第一次剃头发变成板寸之后，他度过了快乐的少年时光，享受到了父母一样的亲情、师徒之间的羁绊，朋友共练的友谊，他说话的强调更自信开朗。第三次变化，则是阿娟去广州打工之后，他的头型变成了硬茬头、身体变得更黝黑健壮，变得更沉默寡言了。我画了个表格，可以更清楚的看到阿娟在三个阶段里所有的身体结构的变化。尤其是最后一个阶段，阿娟要舞狮的动机变得更加的纯澈。动画给了几个阿娟舞狮的浅层动机，去广州再次看到女生阿娟，以及去看到父母一起过年。但这些浅层动机都在后续的故事里折戟了，但阿娟还要继续舞狮，是为什么呢？是为了一口气。如果下面我绘制的表在手机端看起来有出入，那可以看我这个截图。还是需要强调，看阿娟整个人是要分三个阶段来看的，这三个阶段承担的心理变化是有差异的，不能偏废一个。脸型头型身体语言腔调性格眼睛早期阿娟粤剧涂面·未完成的红白脸瓜皮头娇弱轻薄萎缩小声萎靡收拢小而失焦中期阿娟武打小子·享受练习的青春脸板寸头伸展灵巧开朗大声张扬快乐中等闪烁晚期阿娟打工少年·历经生活的老成脸硬茬头黝黑健壮沉默寡言坚硬果断大而坚毅要知道这三个阶段和吴京老师其实也有点相似之处。早期的吴京老师代表作是《功夫小子闯情关》里的杨学文和《小李飞刀》里的阿飞，都比较白面。有一个过渡时期的代表作《倩女幽魂》电视剧里的诸葛流云，比较开朗幽默。现在大众眼中的认知，就是他的硬汉形象：何晨光、关磊、冷锋、吴千里等。而且吴京老师的脸型其实和晚期阿娟的整体几何结构也是相似的，面部是竖矩形（偏国字脸）、脸颊处有轮廓、发型偏硬茬，身体黝黑硬朗，是比较标准的黄皮肤、黑眼睛、黑头发。可能还是有朋友会有疑惑，为什么脸型要用戏剧的涂面画法呢？其实这个和南狮（醒狮）在狮头上的涂面也是相一致的：狮头以戏曲面谱作鉴，色彩艳丽，制造考究；眼帘、嘴都可动。顺便我再补充一点关于狮头的细节。舞狮的狮头多是参考一王五虎的造型，也就是刘备＋五虎将。陈家村代表队的狮头，应该是偏橙色的赵云狮，代表勇。这些成年舞狮队一开始看不起少年们，但是被他们在半决赛时的成果所折服，所以他们愿意挺身而出代替阿娟参赛，第一个敲鼓点。阿娟他们第一个挑战的少年狮队，应该是偏绿黑色的张飞狮，代表猛。张飞狮最常出现的场合是比赛或者踢馆挑战。阿娟他们的师父，阿强用的狮头，是偏红黄交替的关羽狮+黄忠狮。黄忠代表老，关羽代表义。这也符合动画里的定位，被阿娟三人的忠义所折服，愿意将自己的技术传承给他们。阿娟决赛的对战队伍无极队，他们的狮头是偏蓝色的马超狮，代表锦。在《雄狮少年》里指的是无极变化多样，技巧性超强。在决赛的表演打分环节里，就由马超狮来完整地展现了舞狮的喜、怒、醉、乐、猛、惊、疑、动、静、醒等各种动作。那么阿娟的狮头是什么呢？是正红偏金的狮头，它是建立在刘备狮的基础上改出来的。我猜应该还融合了佛山的铜凿剪纸非遗技术。铜凿剪纸是广东省传统民间艺术之一，属于佛山剪纸中最具特色的一个品种，以金碧辉煌的铜箔为原料，用铜凿反复敲凿，并着矿物质颜料而成。这样就把阿娟最后带上的狮头勾勒出金碧辉煌的感觉，在最后阿娟把狮头放到擎天柱的最顶端的时候，诸多视觉元素进行了结合和呼应：先是阿娟和狮头变成了实体化的飞奔雄狮，狮尾变得更深红，然后飞出漫天的象征英雄花的木棉花。这时BGM完全停止，整个电影院静音了4秒左右，观众看到落水的身影，阿猫、阿狗和陈家村的大人去把身影救起来。大家抬头一看，破了一半的金红狮头稳稳地挂在了擎天柱的顶端。这个静音确实是很妙，所谓大音希声、大象无形，紧张、激动、好奇最后都化为成功的震撼。~全文完~,2021-12-20 23:50:18,2021-12-21 00:07:10,8,1134,https://www.zhihu.com/api/v4/answers/2279422726
温酒,346768,美国人看到黑雪公主是啥感觉，我理解了。不辱美是一定的，但是……什么原生态剧情和面孔，老子祖籍就是广东的，你跟我讲广东人就长这样雌雄难辨吊眼金晶？高级脸舔人就老老实实说自己高级脸添人，还广东人的典型……我可谢谢你大爷了。别路上被我看到，否则我让你知道广东人长啥样。不看。还有人提什么国产动画多艰，如果国产动画都这样，那就让它死。,2021-12-21 20:09:41,2021-12-21 21:52:37,32,2205,https://www.zhihu.com/api/v4/answers/2280579079
温酒,346768,美国人看到黑雪公主是啥感觉，我理解了。不辱美是一定的，但是……什么原生态剧情和面孔，老子祖籍就是广东的，你跟我讲广东人就长这样雌雄难辨吊眼金晶？高级脸舔人就老老实实说自己高级脸添人，还广东人的典型……我可谢谢你大爷了。别路上被我看到，否则我让你知道广东人长啥样。不看。还有人提什么国产动画多艰，如果国产动画都这样，那就让它死。,2021-12-21 20:09:41,2021-12-21 21:52:37,32,2205,https://www.zhihu.com/api/v4/answers/2280579079
乐舟川,63038,哦，“吴京这样”原来是这样啊~《雄狮少年》这部动画电影前几天在相关网络平台上引起的争议，我不想多谈，这篇回答就聊聊个人对国产动画片的一些看法——影视按照制作手法的不同，主要可以分为实拍和动画两大类。理论上，动画和实拍影视在题材选择上的范围是一样的。实际上如何呢？目前（2021年），在国人的普遍认知里，动画片就是一种给小孩子看的幼稚的东西。诸如“你都这么大了还看动画片”之类的话，我相信不少动画爱好者都听周围的人说过。当然，这并不只是我国的动画需要面临的一个问题，目前世界上大部分国家的大部分动画片，都是儿童向动画。也就日本动画比较“奇葩”，当中有不少成人向动画片，甚至有些年份成人向动画在分钟数上还超过了儿童向动画。日本儿童向/成人向动画分钟数对比（2007年—2016年）因为目前国人普遍认为动画片是一种给小孩子看的影视作品，所以国内对动画片的审核不可谓不严，动画片公开播放后因举报而整改甚至停播的事也时有发生。在目前的中国内地（不含港澳的中国大陆）做成人向商业动画，难度远远大于做儿童向商业动画。看过《雄狮少年》的观众应该都能看出，这部动画片即便不算成人向动画，肯定也不算很儿童向的动画。正因如此，即便这部动画片在正式上映前后没有引起那些争议，即便吴京现在为这部动画片“站台”，这部选择现实主义题材，又没有多少打斗场景和浪漫爱情故事的原创动画电影也不太可能取得多高的票房成绩。但是，如果我国的动画想要取得长远的发展，那么不可能一直只根据《西游记》《封神榜》等古典名著改编，也不可能一直只做“小孩和小动物”的动画。我们需要更多的源于现实又高于现实的国产动画片，哪怕暂时遭受非议、收益不佳，这都是有意义的探索。本人 @乐舟川 的其他几个知乎回答：动画电影《雄狮少年》上映，去电影院看完后你的观感如何？国漫到底指的是动画还是漫画？如何看待条漫的流行？如何评价中国漫画的现状？我们天天说的“文笔”到底是什么？,2021-12-20 22:03:33,2021-12-20 22:38:11,0,364,https://www.zhihu.com/api/v4/answers/2279307920
青木林,27011,那啥，虽然我有些不学无术，总觉得自己给祖国丢脸了，但一直都是以祖国为豪的。但现在吧，我觉得那啥给我丢脸了。那啥，作为一个从小喜欢动漫，无数次希望国漫崛起的中二少年，看到这部片子我就一个念头，国漫要是这样，那还是凉了吧。那啥，最近在看一本小说《重生之似水年华》，讲传媒的，里面好多情节看的我是心惊肉跳，评论区里一堆人说作者太夸张了，现实中不可能这样，我也觉得有点夸张，但依旧要保持警醒，因为未来真有可能这样，国家为了不这样，正在努力。然后这部片子立马来了个正义背刺。什么未来可能这样，现在已经这样了，我还是浅薄了。（强烈推荐这本书，没时间的光看一个学科的诞生那个情节就行。）那啥，有个姜姓导演，想站着把钱挣了，有个吴姓导演，想爱着国把钱挣了。现在有个导演，跪着卖国还想把钱挣了，你说我能同意吗？那啥，我一个大老粗啥也不懂，《逐梦演艺圈》烂归烂，我还能理解，导演没本事嘛！从头到尾跟个小丑一样，观众看热闹看的老嗨皮了。但《雄狮少年》，导演有本事，说拿奖就拿奖，把洋大人大腿抱的老开心了，就刻意恶心国内观众，恶心程度直追去年的阅文霸王条款。干这种恶心的事，能挣多少说不准，但破坏国人梦想方面，不亚于一记霸王连拳——去年霸王条款，多少作者放弃梦想，出去搬砖送外卖，《雄狮少年》要是大卖，我觉得国内动漫专业的学生，一大片都想换专业，或者毕业后直接换工作。最后，每一个兔子都有一个大国梦。请不要让《那兔》点燃的斗志被浇灭。,2022-01-05 23:40:50,2022-01-05 23:40:50,0,0,https://www.zhihu.com/api/v4/answers/2299334679
三叔侃侃,1914007,丑就是丑，谁站队都是丑。看什么看，谁宣传都不看。横批：与我何干？本来匿名吐槽下拉倒今天那么多新闻群魔乱舞，得，不匿了。,2021-12-20 21:51:15,2021-12-21 22:01:06,0,790,https://www.zhihu.com/api/v4/answers/2279294138
妄明,140040,很简单，用脑子，用心去分辨，任何时候不要双标。宣发评论，水军，黑粉都会骗人，观众的真实感受不会骗人，请问，一个外国公司，制作和发行了《雄狮少年》，你会否觉得这是RH。话不敢多说，如果观影观众都觉得这电影好，那么哪怕这是外国公司制作发行的，也没有刻意rh。就比如《功夫熊猫》，阿宝造型相比熊猫真实形象算丑，但没有几个观众会觉得《功夫熊猫》rh。反之，拿补贴加私活，拿钱恶心观众的电影大家也没少看过，上等人rh的事情可太多了。,2021-12-21 09:10:04,2021-12-21 09:13:00,2,560,https://www.zhihu.com/api/v4/answers/2279632551
素子,59,不管谁来站台都没有用人物模型做得丑就是丑。管他乳不乳华，丑就是不好看，不好看，我就不看。票房是真金白银的，过段时间看票房的真实反馈就行了。,2021-12-20 21:34:58,2021-12-20 21:34:58,48,2406,https://www.zhihu.com/api/v4/answers/2279275024
